date,store_nbr,sales
2017-06-10,33,9646.637
2017-06-11,33,13060.178
2017-06-12,33,9136.983
2017-06-13,33,9490.645
2017-06-14,33,8041.014
2017-06-15,33,7165.1973
2017-06-16,33,7620.861
2017-06-17,33,11555.52
2017-06-18,33,10773.071
2017-06-19,33,8918.549
2017-06-20,33,12597.061
2017-06-21,33,7769.288
2017-06-22,33,5907.049
2017-06-23,33,7016.712
2017-06-24,33,10478.842
2017-06-25,33,10921.773
2017-06-26,33,9617.221
2017-06-27,33,8965.126
2017-06-28,33,7290.579
2017-06-29,33,17461.875
2017-06-30,33,7711.339
2017-07-01,33,16132.753
2017-07-02,33,15188.756
2017-07-03,33,9904.524
2017-07-04,33,11099.182
2017-07-05,33,8274.401
2017-07-06,33,7591.498
2017-07-07,33,8666.428
2017-07-08,33,11074.204
2017-07-09,33,12681.766
2017-07-10,33,10320.36
2017-07-11,33,10379.258
2017-07-12,33,7459.273
2017-07-13,33,7930.953
2017-07-14,33,9312.73
2017-07-15,33,10765.27
2017-07-16,33,12357.627
2017-07-17,33,11319.898
2017-07-18,33,9489.357
2017-07-19,33,6777.356
2017-07-20,33,7822.284
2017-07-21,33,11267.694
2017-07-22,33,10841.752
2017-07-23,33,11535.784
2017-07-24,33,10190.915
2017-07-25,33,8806.089
2017-07-26,33,7277.135
2017-07-27,33,7190.27
2017-07-28,33,7415.0547
2017-07-29,33,11510.042
2017-07-30,33,12809.805
2017-07-31,33,9888.608
2017-08-01,33,15068.436
2017-08-02,33,10099.105
2017-08-03,33,8874.701
2017-08-04,33,9047.1875
2017-08-05,33,9255.13
2017-08-06,33,12190.273
2017-08-07,33,10215.878
2017-08-08,33,10635.527
2017-08-09,33,8760.917
2017-08-10,33,6734.846
2017-08-11,33,8448.788
2017-08-12,33,12741.1875
2017-08-13,33,10721.689
2017-08-14,33,10191.955
2017-08-15,33,11649.57
2017-01-01,34,0.0
2017-01-02,34,17098.082
2017-01-03,34,15641.612
2017-01-04,34,11492.887
2017-01-05,34,9819.546
2017-01-06,34,10800.727
2017-01-07,34,12744.777
2017-01-08,34,11884.755
2017-01-09,34,9696.646
2017-01-10,34,10741.738
2017-01-11,34,9554.584
2017-01-12,34,9258.556
2017-01-13,34,10531.214
2017-01-14,34,12728.392
2017-01-15,34,13134.558
2017-01-16,34,12277.074
2017-01-17,34,11715.276
2017-01-18,34,10486.042
2017-01-19,34,9465.301
2017-01-20,34,11184.574
2017-01-21,34,12716.876
2017-01-22,34,11547.711
2017-01-23,34,12612.054
2017-01-24,34,10672.29
2017-01-25,34,9607.299
2017-01-26,34,8269.558
2017-01-27,34,10409.242
2017-01-28,34,11973.642
2017-01-29,34,11027.753
2017-01-30,34,11099.518
2017-01-31,34,12906.742
2017-02-01,34,12589.518
2017-02-02,34,11252.359
2017-02-03,34,12090.367
2017-02-04,34,15438.221
2017-02-05,34,13227.451
2017-02-06,34,12038.896
2017-02-07,34,10673.242
2017-02-08,34,8589.5205
2017-02-09,34,8948.922
2017-02-10,34,10271.119
2017-02-11,34,11902.737
2017-02-12,34,11581.2
2017-02-13,34,12085.725
2017-02-14,34,10276.013
2017-02-15,34,10234.542
2017-02-16,34,10164.764
2017-02-17,34,13099.522
2017-02-18,34,15522.406
2017-02-19,34,13076.83
2017-02-20,34,12602.629
2017-02-21,34,11017.444
2017-02-22,34,8740.208
2017-02-23,34,10463.972
2017-02-24,34,14481.247
2017-02-25,34,17732.586
2017-02-26,34,12153.924
2017-02-27,34,9378.91
2017-02-28,34,9427.6045
2017-03-01,34,12624.409
2017-03-02,34,11552.824
2017-03-03,34,12563.724
2017-03-04,34,13332.305
2017-03-05,34,13213.955
2017-03-06,34,11782.256
2017-03-07,34,12044.917
2017-03-08,34,10799.423
2017-03-09,34,9917.3545
2017-03-10,34,11642.898
2017-03-11,34,12609.026
2017-03-12,34,12037.047
2017-03-13,34,11645.704
2017-03-14,34,10908.264
2017-03-15,34,11214.076
2017-03-16,34,12919.256
2017-03-17,34,12618.562
2017-03-18,34,13836.02
2017-03-19,34,12378.147
2017-03-20,34,12675.564
2017-03-21,34,11743.361
2017-03-22,34,9772.997
2017-03-23,34,11861.259
2017-03-24,34,11373.187
2017-03-25,34,12671.815
2017-03-26,34,11025.398
2017-03-27,34,12536.632
2017-03-28,34,10811.623
2017-03-29,34,11348.284
2017-03-30,34,11096.69
2017-03-31,34,14769.921
2017-04-01,34,19407.654
2017-04-02,34,15790.294
2017-04-03,34,14209.892
2017-04-04,34,14674.739
2017-04-05,34,12244.139
2017-04-06,34,11691.847
2017-04-07,34,12653.991
2017-04-08,34,13363.147
2017-04-09,34,11176.449
2017-04-10,34,12192.322
2017-04-11,34,11671.435
2017-04-12,34,10504.479
2017-04-13,34,12862.79
2017-04-14,34,10794.859
2017-04-15,34,10969.071
2017-04-16,34,11088.883
2017-04-17,34,12942.916
2017-04-18,34,11610.67
2017-04-19,34,8292.592
2017-04-20,34,11126.968
2017-04-21,34,11548.443
2017-04-22,34,13207.46
2017-04-23,34,12017.962
2017-04-24,34,12051.513
2017-04-25,34,10784.959
2017-04-26,34,9117.416
2017-04-27,34,9719.927
2017-04-28,34,11852.843
2017-04-29,34,14836.846
2017-04-30,34,11857.955
2017-05-01,34,14577.321
2017-05-02,34,12040.076
2017-05-03,34,10376.054
2017-05-04,34,9683.733
2017-05-05,34,11139.721
2017-05-06,34,12053.532
2017-05-07,34,12372.79
2017-05-08,34,10870.515
2017-05-09,34,11374.621
2017-05-10,34,8605.415
2017-05-11,34,9140.483
2017-05-12,34,11799.1455
2017-05-13,34,16257.339
2017-05-14,34,11369.958
2017-05-15,34,12070.789
2017-05-16,34,11611.8
2017-05-17,34,10923.234
2017-05-18,34,8720.401
2017-05-19,34,10246.0
2017-05-20,34,11986.1455
2017-05-21,34,11909.828
2017-05-22,34,11354.303
2017-05-23,34,10473.46
2017-05-24,34,8151.87
2017-05-25,34,9850.482
2017-05-26,34,13181.4795
2017-05-27,34,10230.105
2017-05-28,34,11767.608
2017-05-29,34,10791.423
2017-05-30,34,10053.508
2017-05-31,34,10897.026
2017-06-01,34,9842.181
2017-06-02,34,11668.203
2017-06-03,34,13561.782
2017-06-04,34,13704.04
2017-06-05,34,11001.945
2017-06-06,34,10959.121
2017-06-07,34,9653.825
2017-06-08,34,9179.164
2017-06-09,34,10946.913
2017-06-10,34,11070.713
2017-06-11,34,11848.595
2017-06-12,34,10020.217
2017-06-13,34,9367.895
2017-06-14,34,9019.98
2017-06-15,34,8678.036
2017-06-16,34,11775.459
2017-06-17,34,14629.888
2017-06-18,34,11182.732
2017-06-19,34,10418.886
2017-06-20,34,9956.099
2017-06-21,34,8936.059
2017-06-22,34,8599.836
2017-06-23,34,10251.561
2017-06-24,34,10756.335
2017-06-25,34,10188.632
2017-06-26,34,9847.872
2017-06-27,34,9197.726
2017-06-28,34,8196.932
2017-06-29,34,8676.625
2017-06-30,34,11394.744
2017-07-01,34,14525.368
2017-07-02,34,14092.502
2017-07-03,34,11613.53
2017-07-04,34,10958.672
2017-07-05,34,8894.539
2017-07-06,34,8885.3955
2017-07-07,34,10819.309
2017-07-08,34,12192.358
2017-07-09,34,11502.564
2017-07-10,34,10390.319
2017-07-11,34,10429.328
2017-07-12,34,8757.909
2017-07-13,34,8543.533
2017-07-14,34,10389.646
2017-07-15,34,12567.408
2017-07-16,34,12249.956
2017-07-17,34,10933.915
2017-07-18,34,9701.932
2017-07-19,34,7978.613
2017-07-20,34,9263.465
2017-07-21,34,10249.114
2017-07-22,34,11776.532
2017-07-23,34,10229.457
2017-07-24,34,9582.564
2017-07-25,34,8675.423
2017-07-26,34,7757.221
2017-07-27,34,9302.114
2017-07-28,34,10934.284
2017-07-29,34,13512.76
2017-07-30,34,12076.058
2017-07-31,34,12937.343
2017-08-01,34,12628.238
2017-08-02,34,10535.057
2017-08-03,34,10290.575
2017-08-04,34,11123.954
2017-08-05,34,12725.3
2017-08-06,34,13451.003
2017-08-07,34,10971.718
2017-08-08,34,10122.864
2017-08-09,34,9521.852
2017-08-10,34,10762.064
2017-08-11,34,11758.411
2017-08-12,34,10082.835
2017-08-13,34,11235.408
2017-08-14,34,11752.0625
2017-08-15,34,11321.421
2017-01-01,35,0.0
2017-01-02,35,9434.542
2017-01-03,35,7555.038
2017-01-04,35,5140.75
2017-01-05,35,5106.454
2017-01-06,35,5307.28
2017-01-07,35,6532.315
2017-01-08,35,6156.0938
2017-01-09,35,4556.679
2017-01-10,35,4912.317
2017-01-11,35,4039.362
2017-01-12,35,4197.666
2017-01-13,35,4779.438
2017-01-14,35,7312.542
2017-01-15,35,6885.013
2017-01-16,35,6359.9883
2017-01-17,35,6135.2188
2017-01-18,35,4490.776
2017-01-19,35,3907.166
2017-01-20,35,4586.205
2017-01-21,35,6173.727
2017-01-22,35,6074.385
2017-01-23,35,6900.838
2017-01-24,35,5066.286
2017-01-25,35,3849.438
2017-01-26,35,4123.648
2017-01-27,35,4608.075
2017-01-28,35,6300.627
2017-01-29,35,7110.591
2017-01-30,35,5290.322
2017-01-31,35,6643.133
2017-02-01,35,7088.682
2017-02-02,35,6159.139
2017-02-03,35,4557.779
2017-02-04,35,7221.863
2017-02-05,35,6685.078
2017-02-06,35,5674.893
2017-02-07,35,4827.357
2017-02-08,35,4744.059
2017-02-09,35,4067.4219
2017-02-10,35,3780.696
2017-02-11,35,6559.5938
2017-02-12,35,5410.177
2017-02-13,35,5168.175
2017-02-14,35,4715.565
2017-02-15,35,5381.955
2017-02-16,35,5750.341
2017-02-17,35,3660.111
2017-02-18,35,6051.787
2017-02-19,35,5303.621
2017-02-20,35,5176.458
2017-02-21,35,5728.132
2017-02-22,35,3961.021
2017-02-23,35,6364.6777
2017-02-24,35,6768.29
2017-02-25,35,11792.189
2017-02-26,35,11544.413
2017-02-27,35,9717.373
2017-02-28,35,6792.287
2017-03-01,35,6233.341
2017-03-02,35,6647.075
2017-03-03,35,4857.174
2017-03-04,35,6980.0
2017-03-05,35,6103.341
2017-03-06,35,5873.873
2017-03-07,35,5672.968
2017-03-08,35,4437.0107
2017-03-09,35,5624.127
2017-03-10,35,5258.974
2017-03-11,35,5790.692
2017-03-12,35,5293.696
2017-03-13,35,5978.222
2017-03-14,35,5413.714
2017-03-15,35,5749.636
2017-03-16,35,6953.349
2017-03-17,35,5862.593
2017-03-18,35,6886.26
2017-03-19,35,6198.86
2017-03-20,35,7218.935
2017-03-21,35,5762.41
2017-03-22,35,4970.269
2017-03-23,35,5373.65
2017-03-24,35,6035.589
2017-03-25,35,6457.663
2017-03-26,35,5843.55
2017-03-27,35,5889.718
2017-03-28,35,5009.574
2017-03-29,35,5161.517
2017-03-30,35,4908.12
2017-03-31,35,5358.022
2017-04-01,35,9474.309
2017-04-02,35,7130.1143
2017-04-03,35,5347.429
2017-04-04,35,6666.519
2017-04-05,35,4592.87
2017-04-06,35,4823.485
2017-04-07,35,4586.532
2017-04-08,35,5807.65
2017-04-09,35,5168.785
2017-04-10,35,5213.316
2017-04-11,35,5723.161
2017-04-12,35,4692.599
2017-04-13,35,5967.819
2017-04-14,35,9135.606
2017-04-15,35,8994.023
2017-04-16,35,5686.954
2017-04-17,35,6621.371
2017-04-18,35,5451.417
2017-04-19,35,4553.718
2017-04-20,35,4253.46
2017-04-21,35,5300.21
2017-04-22,35,5732.843
2017-04-23,35,7563.797
2017-04-24,35,6051.997
2017-04-25,35,5126.796
2017-04-26,35,6004.313
2017-04-27,35,4894.668
2017-04-28,35,4933.148
2017-04-29,35,7649.495
2017-04-30,35,7582.088
2017-05-01,35,9321.021
2017-05-02,35,6302.447
2017-05-03,35,4509.753
2017-05-04,35,5611.018
2017-05-05,35,4615.048
2017-05-06,35,6191.745
2017-05-07,35,6420.224
2017-05-08,35,5167.9688
2017-05-09,35,5417.686
2017-05-10,35,4527.306
2017-05-11,35,4916.335
2017-05-12,35,3849.726
2017-05-13,35,6422.087
2017-05-14,35,6443.389
2017-05-15,35,6454.338
2017-05-16,35,6143.627
2017-05-17,35,4301.015
2017-05-18,35,4276.554
2017-05-19,35,4363.909
2017-05-20,35,5925.198
2017-05-21,35,6304.713
2017-05-22,35,5695.709
2017-05-23,35,5804.039
2017-05-24,35,5848.015
2017-05-25,35,4859.194
2017-05-26,35,7626.652
2017-05-27,35,7609.247
2017-05-28,35,6037.468
2017-05-29,35,6543.081
2017-05-30,35,5729.181
2017-05-31,35,5878.412
2017-06-01,35,6202.139
2017-06-02,35,6657.617
2017-06-03,35,7119.67
2017-06-04,35,7100.805
2017-06-05,35,6267.297
2017-06-06,35,5532.278
2017-06-07,35,3720.765
2017-06-08,35,4729.395
2017-06-09,35,4417.22
2017-06-10,35,5056.024
2017-06-11,35,5448.264
2017-06-12,35,5490.967
2017-06-13,35,4361.003
2017-06-14,35,3859.074
2017-06-15,35,4711.249
2017-06-16,35,4934.8438
2017-06-17,35,5823.162
2017-06-18,35,5977.403
2017-06-19,35,4978.284
2017-06-20,35,5403.77
2017-06-21,35,3245.7651
2017-06-22,35,4109.888
2017-06-23,35,4724.148
2017-06-24,35,6438.19
2017-06-25,35,6211.24
2017-06-26,35,4529.328
2017-06-27,35,4664.365
2017-06-28,35,4052.7651
2017-06-29,35,3799.723
2017-06-30,35,4908.449
2017-07-01,35,7642.227
2017-07-02,35,7531.5137
2017-07-03,35,6282.73
2017-07-04,35,5062.56
2017-07-05,35,3777.0151
2017-07-06,35,4879.48
2017-07-07,35,3838.845
2017-07-08,35,4954.818
2017-07-09,35,5695.977
2017-07-10,35,5239.456
2017-07-11,35,4649.275
2017-07-12,35,4017.421
2017-07-13,35,4002.054
2017-07-14,35,5022.477
2017-07-15,35,7005.454
2017-07-16,35,7616.762
2017-07-17,35,5310.857
2017-07-18,35,4840.244
2017-07-19,35,3765.601
2017-07-20,35,4336.529
2017-07-21,35,4129.3633
2017-07-22,35,5884.618
2017-07-23,35,8685.909
2017-07-24,35,5523.291
2017-07-25,35,4227.066
2017-07-26,35,5318.231
2017-07-27,35,3383.708
2017-07-28,35,4486.612
2017-07-29,35,6138.529
2017-07-30,35,6538.943
2017-07-31,35,6951.845
2017-08-01,35,6088.917
2017-08-02,35,5161.951
2017-08-03,35,6073.544
2017-08-04,35,4323.554
2017-08-05,35,6518.179
2017-08-06,35,6523.32
2017-08-07,35,5835.269
2017-08-08,35,5240.088
2017-08-09,35,3950.782
2017-08-10,35,4600.743
2017-08-11,35,7139.339
2017-08-12,35,6849.838
2017-08-13,35,5666.273
2017-08-14,35,4934.367
2017-08-15,35,5371.1562
2017-01-01,36,0.0
2017-01-02,36,18028.87
2017-01-03,36,18946.025
2017-01-04,36,13547.014
2017-01-05,36,11289.163
2017-01-06,36,10858.545
2017-01-07,36,12247.432
2017-01-08,36,14101.011
2017-01-09,36,10951.124
2017-01-10,36,13306.696
2017-01-11,36,9088.413
2017-01-12,36,9804.682
2017-01-13,36,9171.183
2017-01-14,36,12160.721
2017-01-15,36,11894.095
2017-01-16,36,11446.203
2017-01-17,36,13783.232
2017-01-18,36,9588.993
2017-01-19,36,8891.043
2017-01-20,36,10454.154
2017-01-21,36,11511.602
2017-01-22,36,12951.117
2017-01-23,36,10682.498
2017-01-24,36,12766.243
2017-01-25,36,8578.843
2017-01-26,36,8744.701
2017-01-27,36,9199.74
2017-01-28,36,13170.439
2017-01-29,36,13917.94
2017-01-30,36,9930.632
2017-01-31,36,15190.502
2017-02-01,36,14137.993
2017-02-02,36,12819.907
2017-02-03,36,11064.835
2017-02-04,36,14055.39
2017-02-05,36,15612.475
2017-02-06,36,10647.238
2017-02-07,36,13395.663
2017-02-08,36,8252.944
2017-02-09,36,9803.533
2017-02-10,36,9862.864
2017-02-11,36,12517.664
2017-02-12,36,12881.884
2017-02-13,36,11423.829
2017-02-14,36,13043.531
2017-02-15,36,11230.136
2017-02-16,36,10940.5625
2017-02-17,36,9481.693
2017-02-18,36,12956.298
2017-02-19,36,11867.864
2017-02-20,36,12089.578
2017-02-21,36,13029.394
2017-02-22,36,10864.4795
2017-02-23,36,12514.883
2017-02-24,36,14000.238
2017-02-25,36,21443.162
2017-02-26,36,16002.099
2017-02-27,36,14123.324
2017-02-28,36,11366.541
2017-03-01,36,13987.652
2017-03-02,36,13870.158
2017-03-03,36,12757.371
2017-03-04,36,14479.358
2017-03-05,36,13522.483
2017-03-06,36,11384.655
2017-03-07,36,13874.24
2017-03-08,36,9125.743
2017-03-09,36,10628.506
2017-03-10,36,10789.797
2017-03-11,36,13399.189
2017-03-12,36,12179.451
2017-03-13,36,9803.531
2017-03-14,36,13677.385
2017-03-15,36,11212.142
2017-03-16,36,12464.917
2017-03-17,36,10763.009
2017-03-18,36,12995.356
2017-03-19,36,11511.085
2017-03-20,36,11260.671
2017-03-21,36,13790.738
2017-03-22,36,10304.225
2017-03-23,36,11249.783
2017-03-24,36,10879.754
2017-03-25,36,14228.451
2017-03-26,36,12336.28
2017-03-27,36,12584.309
2017-03-28,36,16109.719
2017-03-29,36,11722.544
2017-03-30,36,11833.167
2017-03-31,36,13789.43
2017-04-01,36,17606.852
2017-04-02,36,12884.838
2017-04-03,36,13813.73
2017-04-04,36,16663.557
2017-04-05,36,11981.963
2017-04-06,36,11911.993
2017-04-07,36,12093.439
2017-04-08,36,11483.122
2017-04-09,36,12101.4795
2017-04-10,36,13393.459
2017-04-11,36,15786.521
2017-04-12,36,12814.133
2017-04-13,36,15897.445
2017-04-14,36,14255.6455
2017-04-15,36,12557.751
2017-04-16,36,10857.378
2017-04-17,36,12159.818
2017-04-18,36,15005.395
2017-04-19,36,10539.568
2017-04-20,36,11280.466
2017-04-21,36,11205.74
2017-04-22,36,11072.391
2017-04-23,36,11755.811
2017-04-24,36,11741.167
2017-04-25,36,13910.307
2017-04-26,36,11080.925
2017-04-27,36,11415.113
2017-04-28,36,10599.656
2017-04-29,36,15703.779
2017-04-30,36,15374.456
2017-05-01,36,18774.447
2017-05-02,36,16386.004
2017-05-03,36,11298.766
2017-05-04,36,11889.726
2017-05-05,36,10489.384
2017-05-06,36,12441.216
2017-05-07,36,15988.816
2017-05-08,36,10374.085
2017-05-09,36,13102.321
2017-05-10,36,8610.0205
2017-05-11,36,10589.341
2017-05-12,36,8702.013
2017-05-13,36,13307.639
2017-05-14,36,12352.957
2017-05-15,36,11713.908
2017-05-16,36,13929.485
2017-05-17,36,9553.729
2017-05-18,36,8832.49
2017-05-19,36,8941.191
2017-05-20,36,11214.662
2017-05-21,36,13833.917
2017-05-22,36,9804.946
2017-05-23,36,13511.068
2017-05-24,36,13083.886
2017-05-25,36,9518.843
2017-05-26,36,13963.088
2017-05-27,36,12815.389
2017-05-28,36,12668.68
2017-05-29,36,11230.841
2017-05-30,36,15214.567
2017-05-31,36,11789.025
2017-06-01,36,12381.06
2017-06-02,36,11926.328
2017-06-03,36,14443.377
2017-06-04,36,15684.343
2017-06-05,36,12448.143
2017-06-06,36,14541.809
2017-06-07,36,8560.964
2017-06-08,36,9328.201
2017-06-09,36,9916.113
2017-06-10,36,11190.555
2017-06-11,36,15179.185
2017-06-12,36,10798.111
2017-06-13,36,12593.201
2017-06-14,36,8792.906
2017-06-15,36,9842.054
2017-06-16,36,9534.052
2017-06-17,36,11276.401
2017-06-18,36,12783.223
2017-06-19,36,10062.234
2017-06-20,36,13762.232
2017-06-21,36,9119.734
2017-06-22,36,8324.674
2017-06-23,36,8742.606
2017-06-24,36,9456.309
2017-06-25,36,12689.026
2017-06-26,36,9837.766
2017-06-27,36,11364.393
2017-06-28,36,9517.077
2017-06-29,36,10008.469
2017-06-30,36,9644.742
2017-07-01,36,15881.164
2017-07-02,36,17834.602
2017-07-03,36,12664.002
2017-07-04,36,14180.637
2017-07-05,36,9794.43
2017-07-06,36,9835.827
2017-07-07,36,8004.837
2017-07-08,36,11566.64
2017-07-09,36,13826.227
2017-07-10,36,10302.723
2017-07-11,36,13237.715
2017-07-12,36,9130.801
2017-07-13,36,9076.98
2017-07-14,36,8366.1
2017-07-15,36,11545.031
2017-07-16,36,13997.515
2017-07-17,36,10602.114
2017-07-18,36,11989.12
2017-07-19,36,8566.337
2017-07-20,36,10577.023
2017-07-21,36,8521.388
2017-07-22,36,11197.407
2017-07-23,36,12508.462
2017-07-24,36,11181.118
2017-07-25,36,11586.006
2017-07-26,36,8855.002
2017-07-27,36,9699.55
2017-07-28,36,12151.226
2017-07-29,36,14882.598
2017-07-30,36,15654.869
2017-07-31,36,12719.51
2017-08-01,36,18634.75
2017-08-02,36,14364.841
2017-08-03,36,10862.074
2017-08-04,36,12849.427
2017-08-05,36,13760.483
2017-08-06,36,15639.0625
2017-08-07,36,10910.271
2017-08-08,36,15095.229
2017-08-09,36,12010.772
2017-08-10,36,10710.355
2017-08-11,36,14586.855
2017-08-12,36,11900.079
2017-08-13,36,13964.84
2017-08-14,36,10446.58
2017-08-15,36,14986.342
2017-01-01,37,0.0
2017-01-02,37,19365.27
2017-01-03,37,19573.672
2017-01-04,37,21776.441
2017-01-05,37,13155.033
2017-01-06,37,15275.322
2017-01-07,37,18553.025
2017-01-08,37,14893.725
2017-01-09,37,14807.32
2017-01-10,37,13368.434
2017-01-11,37,16571.23
2017-01-12,37,13318.794
2017-01-13,37,14398.351
2017-01-14,37,16318.65
2017-01-15,37,14046.31
2017-01-16,37,15289.756
2017-01-17,37,13611.224
2017-01-18,37,17834.027
2017-01-19,37,12245.644
2017-01-20,37,14182.404
2017-01-21,37,17730.277
2017-01-22,37,13933.557
2017-01-23,37,14083.253
2017-01-24,37,13549.641
2017-01-25,37,16531.922
2017-01-26,37,12080.499
2017-01-27,37,14094.644
2017-01-28,37,15565.955
2017-01-29,37,11270.732
2017-01-30,37,12214.048
2017-01-31,37,13347.034
2017-02-01,37,20567.584
2017-02-02,37,12571.218
2017-02-03,37,15164.514
2017-02-04,37,17892.613
2017-02-05,37,12573.462
2017-02-06,37,13826.936
2017-02-07,37,13280.296
2017-02-08,37,17211.584
2017-02-09,37,12086.829
2017-02-10,37,13631.048
2017-02-11,37,14555.582
2017-02-12,37,11118.089
2017-02-13,37,14563.223
2017-02-14,37,12085.794
2017-02-15,37,16007.731
2017-02-16,37,12211.72
2017-02-17,37,14190.086
2017-02-18,37,16634.041
2017-02-19,37,11045.321
2017-02-20,37,13891.109
2017-02-21,37,12688.951
2017-02-22,37,15837.491
2017-02-23,37,13565.288
2017-02-24,37,16555.475
2017-02-25,37,15042.355
2017-02-26,37,7534.4473
2017-02-27,37,6939.9717
2017-02-28,37,9505.086
2017-03-01,37,19339.023
2017-03-02,37,15939.918
2017-03-03,37,15274.003
2017-03-04,37,20869.748
2017-03-05,37,15857.46
2017-03-06,37,15634.783
2017-03-07,37,13704.137
2017-03-08,37,16559.223
2017-03-09,37,12771.051
2017-03-10,37,13603.829
2017-03-11,37,16980.53
2017-03-12,37,14740.749
2017-03-13,37,13416.659
2017-03-14,37,13014.265
2017-03-15,37,15005.468
2017-03-16,37,13502.69
2017-03-17,37,16247.706
2017-03-18,37,15911.889
2017-03-19,37,14418.067
2017-03-20,37,13824.366
2017-03-21,37,13793.688
2017-03-22,37,18326.643
2017-03-23,37,11759.205
2017-03-24,37,14303.572
2017-03-25,37,16100.694
2017-03-26,37,14228.986
2017-03-27,37,14677.968
2017-03-28,37,12389.515
2017-03-29,37,14935.967
2017-03-30,37,11836.934
2017-03-31,37,14450.692
2017-04-01,37,21037.621
2017-04-02,37,14015.658
2017-04-03,37,14080.72
2017-04-04,37,12380.588
2017-04-05,37,17454.693
2017-04-06,37,12582.555
2017-04-07,37,12974.353
2017-04-08,37,16121.547
2017-04-09,37,13601.443
2017-04-10,37,12346.853
2017-04-11,37,12204.513
2017-04-12,37,14630.388
2017-04-13,37,12495.611
2017-04-14,37,8317.176
2017-04-15,37,14283.695
2017-04-16,37,11582.639
2017-04-17,37,14732.533
2017-04-18,37,12214.76
2017-04-19,37,16619.219
2017-04-20,37,11212.249
2017-04-21,37,12411.165
2017-04-22,37,15422.734
2017-04-23,37,14167.519
2017-04-24,37,12509.811
2017-04-25,37,11830.858
2017-04-26,37,15100.059
2017-04-27,37,10783.9375
2017-04-28,37,13547.96
2017-04-29,37,16285.389
2017-04-30,37,10466.6045
2017-05-01,37,15845.115
2017-05-02,37,15399.834
2017-05-03,37,17215.973
2017-05-04,37,13256.388
2017-05-05,37,13658.191
2017-05-06,37,15951.877
2017-05-07,37,13795.621
2017-05-08,37,12746.017
2017-05-09,37,11962.784
2017-05-10,37,16667.299
2017-05-11,37,11792.061
2017-05-12,37,14038.775
2017-05-13,37,17128.615
2017-05-14,37,10115.757
2017-05-15,37,12756.685
2017-05-16,37,13680.595
2017-05-17,37,15809.631
2017-05-18,37,11501.586
2017-05-19,37,14048.442
2017-05-20,37,16009.374
2017-05-21,37,13944.425
2017-05-22,37,13156.254
2017-05-23,37,13039.199
2017-05-24,37,14711.915
2017-05-25,37,12925.758
2017-05-26,37,14635.342
2017-05-27,37,14145.904
2017-05-28,37,10584.304
2017-05-29,37,13212.889
2017-05-30,37,11375.041
2017-05-31,37,14658.887
2017-06-01,37,13024.872
2017-06-02,37,16868.992
2017-06-03,37,17154.77
2017-06-04,37,17639.242
2017-06-05,37,16286.388
2017-06-06,37,14571.966
2017-06-07,37,17113.734
2017-06-08,37,12341.049
2017-06-09,37,13712.759
2017-06-10,37,15989.915
2017-06-11,37,13155.485
2017-06-12,37,12969.728
2017-06-13,37,12774.242
2017-06-14,37,15659.127
2017-06-15,37,11986.614
2017-06-16,37,14487.654
2017-06-17,37,17497.81
2017-06-18,37,11522.037
2017-06-19,37,14088.801
2017-06-20,37,12820.926
2017-06-21,37,15883.717
2017-06-22,37,11999.532
2017-06-23,37,13451.208
2017-06-24,37,15041.3
2017-06-25,37,12865.701
2017-06-26,37,12523.504
2017-06-27,37,11597.612
2017-06-28,37,15015.5
2017-06-29,37,11621.564
2017-06-30,37,13138.246
2017-07-01,37,17880.137
2017-07-02,37,15374.002
2017-07-03,37,16572.523
2017-07-04,37,13852.982
2017-07-05,37,16500.105
2017-07-06,37,13361.969
2017-07-07,37,14701.414
2017-07-08,37,16266.151
2017-07-09,37,13226.518
2017-07-10,37,13517.224
2017-07-11,37,12237.115
2017-07-12,37,15111.112
2017-07-13,37,11954.717
2017-07-14,37,13409.931
2017-07-15,37,16235.569
2017-07-16,37,12311.187
2017-07-17,37,15339.674
2017-07-18,37,13547.701
2017-07-19,37,16679.27
2017-07-20,37,13333.821
2017-07-21,37,15852.01
2017-07-22,37,14706.718
2017-07-23,37,11487.848
2017-07-24,37,13247.595
2017-07-25,37,14518.942
2017-07-26,37,15135.868
2017-07-27,37,12361.252
2017-07-28,37,14613.613
2017-07-29,37,14399.082
2017-07-30,37,10374.115
2017-07-31,37,15331.48
2017-08-01,37,15106.029
2017-08-02,37,16705.926
2017-08-03,37,12003.982
2017-08-04,37,13780.618
2017-08-05,37,13695.861
2017-08-06,37,9851.079
2017-08-07,37,12317.976
2017-08-08,37,11357.641
2017-08-09,37,13815.354
2017-08-10,37,12221.272
2017-08-11,37,9781.481
2017-08-12,37,9536.669
2017-08-13,37,7324.018
2017-08-14,37,12149.968
2017-08-15,37,11533.555
2017-01-01,38,0.0
2017-01-02,38,24049.41
2017-01-03,38,15518.435
2017-01-04,38,17074.531
2017-01-05,38,10425.993
2017-01-06,38,14396.402
2017-01-07,38,19173.057
2017-01-08,38,19093.53
2017-01-09,38,10780.664
2017-01-10,38,10306.703
2017-01-11,38,13294.938
2017-01-12,38,8767.442
2017-01-13,38,12452.685
2017-01-14,38,17867.76
2017-01-15,38,18400.68
2017-01-16,38,11123.454
2017-01-17,38,10835.468
2017-01-18,38,13378.976
2017-01-19,38,8812.594
2017-01-20,38,10938.666
2017-01-21,38,20630.672
