,date,family,sales,onpromotion
29362,2015-06-11,PERSONAL CARE,9310.0,30
29363,2015-06-11,PET SUPPLIES,240.0,1
29364,2015-06-11,PLAYERS AND ELECTRONICS,293.0,0
29365,2015-06-11,POULTRY,13863.684,19
29366,2015-06-11,PREPARED FOODS,4394.815,1
29367,2015-06-11,PRODUCE,79850.12,12
29368,2015-06-11,SCHOOL AND OFFICE SUPPLIES,39.0,0
29369,2015-06-11,SEAFOOD,826.52203,10
29370,2015-06-12,AUTOMOTIVE,237.0,0
29371,2015-06-12,BABY CARE,2.0,0
29372,2015-06-12,BEAUTY,156.0,13
29373,2015-06-12,BEVERAGES,130983.0,117
29374,2015-06-12,BOOKS,0.0,0
29375,2015-06-12,BREAD/BAKERY,23437.889,48
29376,2015-06-12,CELEBRATION,876.0,6
29377,2015-06-12,CLEANING,48168.0,137
29378,2015-06-12,DAIRY,34833.0,113
29379,2015-06-12,DELI,14493.379,2445
29380,2015-06-12,EGGS,8402.0,613
29381,2015-06-12,FROZEN FOODS,6858.968,114
29382,2015-06-12,GROCERY I,156527.64,339
29383,2015-06-12,GROCERY II,1472.0,1
29384,2015-06-12,HARDWARE,61.0,0
29385,2015-06-12,HOME AND KITCHEN I,1366.0,1
29386,2015-06-12,HOME AND KITCHEN II,1039.0,15
29387,2015-06-12,HOME APPLIANCES,5.0,0
29388,2015-06-12,HOME CARE,10458.0,45
29389,2015-06-12,LADIESWEAR,505.0,0
29390,2015-06-12,LAWN AND GARDEN,288.0,0
29391,2015-06-12,LINGERIE,323.0,0
29392,2015-06-12,"LIQUOR,WINE,BEER",7018.0,2
29393,2015-06-12,MAGAZINES,94.0,0
29394,2015-06-12,MEATS,24672.236,1118
29395,2015-06-12,PERSONAL CARE,10545.0,33
29396,2015-06-12,PET SUPPLIES,283.0,5
29397,2015-06-12,PLAYERS AND ELECTRONICS,362.0,0
29398,2015-06-12,POULTRY,21942.76,1152
29399,2015-06-12,PREPARED FOODS,4934.9478,30
29400,2015-06-12,PRODUCE,94881.75,18
29401,2015-06-12,SCHOOL AND OFFICE SUPPLIES,49.0,0
29402,2015-06-12,SEAFOOD,1341.429,135
29403,2015-06-13,AUTOMOTIVE,383.0,1
29404,2015-06-13,BABY CARE,6.0,0
29405,2015-06-13,BEAUTY,228.0,12
29406,2015-06-13,BEVERAGES,193557.0,125
29407,2015-06-13,BOOKS,0.0,0
29408,2015-06-13,BREAD/BAKERY,30971.322,45
29409,2015-06-13,CELEBRATION,1082.0,6
29410,2015-06-13,CLEANING,68371.0,126
29411,2015-06-13,DAIRY,49056.0,103
29412,2015-06-13,DELI,18728.19,19
29413,2015-06-13,EGGS,10878.0,66
29414,2015-06-13,FROZEN FOODS,9942.009,406
29415,2015-06-13,GROCERY I,227296.66,372
29416,2015-06-13,GROCERY II,1588.0,0
29417,2015-06-13,HARDWARE,85.0,1
29418,2015-06-13,HOME AND KITCHEN I,1544.0,1
29419,2015-06-13,HOME AND KITCHEN II,2568.0,16
29420,2015-06-13,HOME APPLIANCES,8.0,0
29421,2015-06-13,HOME CARE,17089.0,31
29422,2015-06-13,LADIESWEAR,962.0,0
29423,2015-06-13,LAWN AND GARDEN,303.0,0
29424,2015-06-13,LINGERIE,486.0,1
29425,2015-06-13,"LIQUOR,WINE,BEER",10822.0,0
29426,2015-06-13,MAGAZINES,117.0,0
29427,2015-06-13,MEATS,19951.62,74
29428,2015-06-13,PERSONAL CARE,18056.0,37
29429,2015-06-13,PET SUPPLIES,404.0,8
29430,2015-06-13,PLAYERS AND ELECTRONICS,591.0,0
29431,2015-06-13,POULTRY,22587.588,24
29432,2015-06-13,PREPARED FOODS,6508.734,1
29433,2015-06-13,PRODUCE,125091.87,49
29434,2015-06-13,SCHOOL AND OFFICE SUPPLIES,108.0,0
29435,2015-06-13,SEAFOOD,1357.788,40
29436,2015-06-14,AUTOMOTIVE,497.0,0
29437,2015-06-14,BABY CARE,6.0,0
29438,2015-06-14,BEAUTY,291.0,16
29439,2015-06-14,BEVERAGES,231832.0,125
29440,2015-06-14,BOOKS,0.0,0
29441,2015-06-14,BREAD/BAKERY,38453.54,1162
29442,2015-06-14,CELEBRATION,713.0,2
29443,2015-06-14,CLEANING,74909.0,99
29444,2015-06-14,DAIRY,59000.0,97
29445,2015-06-14,DELI,22997.81,26
29446,2015-06-14,EGGS,13118.0,56
29447,2015-06-14,FROZEN FOODS,8736.793,40
29448,2015-06-14,GROCERY I,262870.53,380
29449,2015-06-14,GROCERY II,1459.0,1
29450,2015-06-14,HARDWARE,85.0,0
29451,2015-06-14,HOME AND KITCHEN I,1493.0,1
29452,2015-06-14,HOME AND KITCHEN II,2973.0,13
29453,2015-06-14,HOME APPLIANCES,11.0,0
29454,2015-06-14,HOME CARE,20475.0,37
29455,2015-06-14,LADIESWEAR,1258.0,1
29456,2015-06-14,LAWN AND GARDEN,267.0,0
29457,2015-06-14,LINGERIE,527.0,0
29458,2015-06-14,"LIQUOR,WINE,BEER",0.0,0
29459,2015-06-14,MAGAZINES,109.0,0
29460,2015-06-14,MEATS,22240.826,69
29461,2015-06-14,PERSONAL CARE,21187.0,45
29462,2015-06-14,PET SUPPLIES,450.0,3
29463,2015-06-14,PLAYERS AND ELECTRONICS,632.0,0
29464,2015-06-14,POULTRY,26450.258,23
29465,2015-06-14,PREPARED FOODS,7302.926,3
29466,2015-06-14,PRODUCE,145670.23,31
29467,2015-06-14,SCHOOL AND OFFICE SUPPLIES,170.0,0
29468,2015-06-14,SEAFOOD,1560.7991,9
29469,2015-06-15,AUTOMOTIVE,293.0,1
29470,2015-06-15,BABY CARE,7.0,0
29471,2015-06-15,BEAUTY,157.0,10
29472,2015-06-15,BEVERAGES,147746.0,133
29473,2015-06-15,BOOKS,0.0,0
29474,2015-06-15,BREAD/BAKERY,26333.17,46
29475,2015-06-15,CELEBRATION,578.0,6
29476,2015-06-15,CLEANING,53813.0,106
29477,2015-06-15,DAIRY,39010.0,98
29478,2015-06-15,DELI,15617.829,17
29479,2015-06-15,EGGS,10919.0,422
29480,2015-06-15,FROZEN FOODS,5535.378,50
29481,2015-06-15,GROCERY I,180145.23,397
29482,2015-06-15,GROCERY II,1072.0,0
29483,2015-06-15,HARDWARE,45.0,0
29484,2015-06-15,HOME AND KITCHEN I,1016.0,3
29485,2015-06-15,HOME AND KITCHEN II,1455.0,20
29486,2015-06-15,HOME APPLIANCES,4.0,0
29487,2015-06-15,HOME CARE,13457.0,36
29488,2015-06-15,LADIESWEAR,533.0,0
29489,2015-06-15,LAWN AND GARDEN,156.0,0
29490,2015-06-15,LINGERIE,386.0,1
29491,2015-06-15,"LIQUOR,WINE,BEER",3506.0,0
29492,2015-06-15,MAGAZINES,73.0,0
29493,2015-06-15,MEATS,16329.655,41
29494,2015-06-15,PERSONAL CARE,13277.0,33
29495,2015-06-15,PET SUPPLIES,285.0,3
29496,2015-06-15,PLAYERS AND ELECTRONICS,346.0,0
29497,2015-06-15,POULTRY,18314.602,14
29498,2015-06-15,PREPARED FOODS,4921.65,0
29499,2015-06-15,PRODUCE,109973.99,39
29500,2015-06-15,SCHOOL AND OFFICE SUPPLIES,55.0,0
29501,2015-06-15,SEAFOOD,1196.622,19
29502,2015-06-16,AUTOMOTIVE,271.0,0
29503,2015-06-16,BABY CARE,11.0,0
29504,2015-06-16,BEAUTY,162.0,12
29505,2015-06-16,BEVERAGES,144085.0,107
29506,2015-06-16,BOOKS,0.0,0
29507,2015-06-16,BREAD/BAKERY,26398.357,40
29508,2015-06-16,CELEBRATION,607.0,1
29509,2015-06-16,CLEANING,55445.0,134
29510,2015-06-16,DAIRY,38413.0,107
29511,2015-06-16,DELI,15116.047,21
29512,2015-06-16,EGGS,9241.0,88
29513,2015-06-16,FROZEN FOODS,5921.747,86
29514,2015-06-16,GROCERY I,183310.61,445
29515,2015-06-16,GROCERY II,1271.0,0
29516,2015-06-16,HARDWARE,58.0,0
29517,2015-06-16,HOME AND KITCHEN I,1052.0,4
29518,2015-06-16,HOME AND KITCHEN II,1590.0,32
29519,2015-06-16,HOME APPLIANCES,3.0,0
29520,2015-06-16,HOME CARE,13372.0,60
29521,2015-06-16,LADIESWEAR,561.0,0
29522,2015-06-16,LAWN AND GARDEN,189.0,4
29523,2015-06-16,LINGERIE,307.0,0
29524,2015-06-16,"LIQUOR,WINE,BEER",4056.0,0
29525,2015-06-16,MAGAZINES,83.0,0
29526,2015-06-16,MEATS,17152.416,55
29527,2015-06-16,PERSONAL CARE,13977.0,54
29528,2015-06-16,PET SUPPLIES,280.0,5
29529,2015-06-16,PLAYERS AND ELECTRONICS,356.0,0
29530,2015-06-16,POULTRY,17675.666,23
29531,2015-06-16,PREPARED FOODS,4806.58,6
29532,2015-06-16,PRODUCE,115598.51,2314
29533,2015-06-16,SCHOOL AND OFFICE SUPPLIES,66.0,0
29534,2015-06-16,SEAFOOD,1201.897,31
29535,2015-06-17,AUTOMOTIVE,278.0,0
29536,2015-06-17,BABY CARE,8.0,0
29537,2015-06-17,BEAUTY,140.0,10
29538,2015-06-17,BEVERAGES,137699.0,923
29539,2015-06-17,BOOKS,0.0,0
29540,2015-06-17,BREAD/BAKERY,25401.23,43
29541,2015-06-17,CELEBRATION,678.0,1
29542,2015-06-17,CLEANING,51944.0,142
29543,2015-06-17,DAIRY,38815.0,2011
29544,2015-06-17,DELI,13575.346,18
29545,2015-06-17,EGGS,9143.0,94
29546,2015-06-17,FROZEN FOODS,6425.832,83
29547,2015-06-17,GROCERY I,169991.9,438
29548,2015-06-17,GROCERY II,1210.0,0
29549,2015-06-17,HARDWARE,60.0,0
29550,2015-06-17,HOME AND KITCHEN I,1327.0,1
29551,2015-06-17,HOME AND KITCHEN II,1624.0,31
29552,2015-06-17,HOME APPLIANCES,5.0,0
29553,2015-06-17,HOME CARE,12004.0,59
29554,2015-06-17,LADIESWEAR,473.0,0
29555,2015-06-17,LAWN AND GARDEN,266.0,28
29556,2015-06-17,LINGERIE,370.0,2
29557,2015-06-17,"LIQUOR,WINE,BEER",5318.0,0
29558,2015-06-17,MAGAZINES,70.0,0
29559,2015-06-17,MEATS,16141.405,50
29560,2015-06-17,PERSONAL CARE,12385.0,54
29561,2015-06-17,PET SUPPLIES,291.0,5
29562,2015-06-17,PLAYERS AND ELECTRONICS,365.0,0
29563,2015-06-17,POULTRY,19258.215,30
29564,2015-06-17,PREPARED FOODS,5118.922,172
29565,2015-06-17,PRODUCE,145428.97,4379
29566,2015-06-17,SCHOOL AND OFFICE SUPPLIES,59.0,0
29567,2015-06-17,SEAFOOD,1297.3201,32
29568,2015-06-18,AUTOMOTIVE,260.0,1
29569,2015-06-18,BABY CARE,4.0,0
29570,2015-06-18,BEAUTY,115.0,12
29571,2015-06-18,BEVERAGES,117815.0,142
29572,2015-06-18,BOOKS,0.0,0
29573,2015-06-18,BREAD/BAKERY,22457.426,37
29574,2015-06-18,CELEBRATION,741.0,4
29575,2015-06-18,CLEANING,44993.0,143
29576,2015-06-18,DAIRY,32266.0,121
29577,2015-06-18,DELI,13088.002,21
29578,2015-06-18,EGGS,7168.0,81
29579,2015-06-18,FROZEN FOODS,5799.966,78
29580,2015-06-18,GROCERY I,148958.9,417
29581,2015-06-18,GROCERY II,1124.0,1
29582,2015-06-18,HARDWARE,47.0,0
29583,2015-06-18,HOME AND KITCHEN I,1845.0,2
29584,2015-06-18,HOME AND KITCHEN II,1269.0,30
29585,2015-06-18,HOME APPLIANCES,5.0,0
29586,2015-06-18,HOME CARE,10377.0,49
29587,2015-06-18,LADIESWEAR,414.0,0
29588,2015-06-18,LAWN AND GARDEN,167.0,1
29589,2015-06-18,LINGERIE,308.0,2
29590,2015-06-18,"LIQUOR,WINE,BEER",10478.0,0
29591,2015-06-18,MAGAZINES,96.0,1
29592,2015-06-18,MEATS,17152.758,490
29593,2015-06-18,PERSONAL CARE,10078.0,49
29594,2015-06-18,PET SUPPLIES,228.0,2
29595,2015-06-18,PLAYERS AND ELECTRONICS,305.0,0
29596,2015-06-18,POULTRY,15434.343,20
29597,2015-06-18,PREPARED FOODS,4499.235,0
29598,2015-06-18,PRODUCE,87593.87,39
29599,2015-06-18,SCHOOL AND OFFICE SUPPLIES,40.0,0
29600,2015-06-18,SEAFOOD,1027.54,32
29601,2015-06-19,AUTOMOTIVE,252.0,0
29602,2015-06-19,BABY CARE,4.0,0
29603,2015-06-19,BEAUTY,135.0,10
29604,2015-06-19,BEVERAGES,149341.0,138
29605,2015-06-19,BOOKS,0.0,0
29606,2015-06-19,BREAD/BAKERY,24146.49,50
29607,2015-06-19,CELEBRATION,941.0,1
29608,2015-06-19,CLEANING,49266.0,130
29609,2015-06-19,DAIRY,38505.0,118
29610,2015-06-19,DELI,14966.16,2480
29611,2015-06-19,EGGS,8407.0,640
29612,2015-06-19,FROZEN FOODS,8176.57,141
29613,2015-06-19,GROCERY I,166846.16,411
29614,2015-06-19,GROCERY II,1377.0,1
29615,2015-06-19,HARDWARE,62.0,0
29616,2015-06-19,HOME AND KITCHEN I,1677.0,2
29617,2015-06-19,HOME AND KITCHEN II,1629.0,30
29618,2015-06-19,HOME APPLIANCES,6.0,0
29619,2015-06-19,HOME CARE,11171.0,65
29620,2015-06-19,LADIESWEAR,451.0,1
29621,2015-06-19,LAWN AND GARDEN,370.0,0
29622,2015-06-19,LINGERIE,367.0,0
29623,2015-06-19,"LIQUOR,WINE,BEER",9232.0,1
29624,2015-06-19,MAGAZINES,118.0,0
29625,2015-06-19,MEATS,25163.482,1133
29626,2015-06-19,PERSONAL CARE,10859.0,35
29627,2015-06-19,PET SUPPLIES,238.0,4
29628,2015-06-19,PLAYERS AND ELECTRONICS,380.0,0
29629,2015-06-19,POULTRY,25313.057,1147
29630,2015-06-19,PREPARED FOODS,5315.372,32
29631,2015-06-19,PRODUCE,102804.28,44
29632,2015-06-19,SCHOOL AND OFFICE SUPPLIES,43.0,0
29633,2015-06-19,SEAFOOD,1670.997,134
29634,2015-06-20,AUTOMOTIVE,464.0,0
29635,2015-06-20,BABY CARE,4.0,0
29636,2015-06-20,BEAUTY,227.0,10
29637,2015-06-20,BEVERAGES,213946.0,122
29638,2015-06-20,BOOKS,0.0,0
29639,2015-06-20,BREAD/BAKERY,33142.0,34
29640,2015-06-20,CELEBRATION,1139.0,2
29641,2015-06-20,CLEANING,71082.0,119
29642,2015-06-20,DAIRY,56984.0,104
29643,2015-06-20,DELI,21002.363,21
29644,2015-06-20,EGGS,12605.0,74
29645,2015-06-20,FROZEN FOODS,11641.055,404
29646,2015-06-20,GROCERY I,247911.14,366
29647,2015-06-20,GROCERY II,1862.0,0
29648,2015-06-20,HARDWARE,85.0,0
29649,2015-06-20,HOME AND KITCHEN I,1943.0,1
29650,2015-06-20,HOME AND KITCHEN II,2830.0,34
29651,2015-06-20,HOME APPLIANCES,6.0,0
29652,2015-06-20,HOME CARE,18419.0,58
29653,2015-06-20,LADIESWEAR,994.0,0
29654,2015-06-20,LAWN AND GARDEN,534.0,0
29655,2015-06-20,LINGERIE,476.0,0
29656,2015-06-20,"LIQUOR,WINE,BEER",14701.0,0
29657,2015-06-20,MAGAZINES,156.0,0
29658,2015-06-20,MEATS,22351.9,65
29659,2015-06-20,PERSONAL CARE,18086.0,42
29660,2015-06-20,PET SUPPLIES,440.0,5
29661,2015-06-20,PLAYERS AND ELECTRONICS,568.0,0
29662,2015-06-20,POULTRY,26639.305,21
29663,2015-06-20,PREPARED FOODS,6967.549,2
29664,2015-06-20,PRODUCE,148067.83,48
29665,2015-06-20,SCHOOL AND OFFICE SUPPLIES,69.0,0
29666,2015-06-20,SEAFOOD,1608.513,54
29667,2015-06-21,AUTOMOTIVE,414.0,1
29668,2015-06-21,BABY CARE,9.0,0
29669,2015-06-21,BEAUTY,225.0,13
29670,2015-06-21,BEVERAGES,189656.0,116
29671,2015-06-21,BOOKS,0.0,0
29672,2015-06-21,BREAD/BAKERY,31472.291,1155
29673,2015-06-21,CELEBRATION,617.0,0
29674,2015-06-21,CLEANING,59052.0,114
29675,2015-06-21,DAIRY,48560.0,94
29676,2015-06-21,DELI,19311.086,21
29677,2015-06-21,EGGS,11094.0,82
29678,2015-06-21,FROZEN FOODS,8310.87,71
29679,2015-06-21,GROCERY I,211947.95,397
29680,2015-06-21,GROCERY II,1264.0,0
29681,2015-06-21,HARDWARE,72.0,0
29682,2015-06-21,HOME AND KITCHEN I,1172.0,2
29683,2015-06-21,HOME AND KITCHEN II,1801.0,33
29684,2015-06-21,HOME APPLIANCES,2.0,0
29685,2015-06-21,HOME CARE,16611.0,61
29686,2015-06-21,LADIESWEAR,990.0,0
29687,2015-06-21,LAWN AND GARDEN,384.0,0
29688,2015-06-21,LINGERIE,385.0,0
29689,2015-06-21,"LIQUOR,WINE,BEER",0.0,0
29690,2015-06-21,MAGAZINES,94.0,0
29691,2015-06-21,MEATS,17883.756,63
29692,2015-06-21,PERSONAL CARE,16319.0,44
29693,2015-06-21,PET SUPPLIES,337.0,2
29694,2015-06-21,PLAYERS AND ELECTRONICS,542.0,0
29695,2015-06-21,POULTRY,22338.65,26
29696,2015-06-21,PREPARED FOODS,5879.885,0
29697,2015-06-21,PRODUCE,122266.56,66
29698,2015-06-21,SCHOOL AND OFFICE SUPPLIES,78.0,0
29699,2015-06-21,SEAFOOD,1479.3619,28
29700,2015-06-22,AUTOMOTIVE,307.0,0
29701,2015-06-22,BABY CARE,5.0,0
29702,2015-06-22,BEAUTY,170.0,12
29703,2015-06-22,BEVERAGES,155611.0,142
29704,2015-06-22,BOOKS,0.0,0
29705,2015-06-22,BREAD/BAKERY,28681.688,47
29706,2015-06-22,CELEBRATION,492.0,3
29707,2015-06-22,CLEANING,58569.0,153
29708,2015-06-22,DAIRY,40463.0,125
29709,2015-06-22,DELI,15761.534,23
29710,2015-06-22,EGGS,11398.0,417
29711,2015-06-22,FROZEN FOODS,5323.195,44
29712,2015-06-22,GROCERY I,192965.97,428
29713,2015-06-22,GROCERY II,1199.0,1
29714,2015-06-22,HARDWARE,51.0,0
29715,2015-06-22,HOME AND KITCHEN I,1142.0,1
29716,2015-06-22,HOME AND KITCHEN II,1549.0,17
29717,2015-06-22,HOME APPLIANCES,4.0,0
29718,2015-06-22,HOME CARE,14854.0,43
29719,2015-06-22,LADIESWEAR,554.0,0
29720,2015-06-22,LAWN AND GARDEN,157.0,0
29721,2015-06-22,LINGERIE,378.0,0
29722,2015-06-22,"LIQUOR,WINE,BEER",2602.0,1
29723,2015-06-22,MAGAZINES,117.0,0
29724,2015-06-22,MEATS,16048.908,33
29725,2015-06-22,PERSONAL CARE,14602.0,60
29726,2015-06-22,PET SUPPLIES,263.0,0
29727,2015-06-22,PLAYERS AND ELECTRONICS,389.0,0
29728,2015-06-22,POULTRY,18185.418,13
29729,2015-06-22,PREPARED FOODS,5098.321,1
29730,2015-06-22,PRODUCE,112973.93,36
29731,2015-06-22,SCHOOL AND OFFICE SUPPLIES,57.0,0
29732,2015-06-22,SEAFOOD,1236.264,17
29733,2015-06-23,AUTOMOTIVE,297.0,0
29734,2015-06-23,BABY CARE,5.0,0
29735,2015-06-23,BEAUTY,140.0,10
29736,2015-06-23,BEVERAGES,134868.0,164
29737,2015-06-23,BOOKS,0.0,0
29738,2015-06-23,BREAD/BAKERY,25014.457,49
29739,2015-06-23,CELEBRATION,632.0,3
29740,2015-06-23,CLEANING,52474.0,175
29741,2015-06-23,DAIRY,37072.0,148
29742,2015-06-23,DELI,14440.857,22
29743,2015-06-23,EGGS,9179.0,70
29744,2015-06-23,FROZEN FOODS,5521.42,72
29745,2015-06-23,GROCERY I,173364.28,468
29746,2015-06-23,GROCERY II,1106.0,0
29747,2015-06-23,HARDWARE,46.0,0
29748,2015-06-23,HOME AND KITCHEN I,1207.0,0
29749,2015-06-23,HOME AND KITCHEN II,1332.0,25
29750,2015-06-23,HOME APPLIANCES,2.0,0
29751,2015-06-23,HOME CARE,13325.0,80
29752,2015-06-23,LADIESWEAR,602.0,0
29753,2015-06-23,LAWN AND GARDEN,182.0,4
29754,2015-06-23,LINGERIE,290.0,0
29755,2015-06-23,"LIQUOR,WINE,BEER",2916.0,0
29756,2015-06-23,MAGAZINES,81.0,0
29757,2015-06-23,MEATS,15295.314,51
29758,2015-06-23,PERSONAL CARE,13175.0,65
29759,2015-06-23,PET SUPPLIES,224.0,5
29760,2015-06-23,PLAYERS AND ELECTRONICS,376.0,0
29761,2015-06-23,POULTRY,17249.73,22
29762,2015-06-23,PREPARED FOODS,4936.131,7
29763,2015-06-23,PRODUCE,113748.11,2295
29764,2015-06-23,SCHOOL AND OFFICE SUPPLIES,42.0,0
29765,2015-06-23,SEAFOOD,1179.026,21
29766,2015-06-24,AUTOMOTIVE,263.0,1
29767,2015-06-24,BABY CARE,3.0,0
29768,2015-06-24,BEAUTY,127.0,10
29769,2015-06-24,BEVERAGES,129511.0,1027
29770,2015-06-24,BOOKS,0.0,0
29771,2015-06-24,BREAD/BAKERY,24356.45,66
29772,2015-06-24,CELEBRATION,690.0,2
29773,2015-06-24,CLEANING,49276.0,244
29774,2015-06-24,DAIRY,36839.0,2085
29775,2015-06-24,DELI,13195.153,39
29776,2015-06-24,EGGS,8989.0,83
29777,2015-06-24,FROZEN FOODS,5798.398,100
29778,2015-06-24,GROCERY I,163082.84,656
29779,2015-06-24,GROCERY II,1117.0,2
29780,2015-06-24,HARDWARE,67.0,0
29781,2015-06-24,HOME AND KITCHEN I,1084.0,2
29782,2015-06-24,HOME AND KITCHEN II,1406.0,22
29783,2015-06-24,HOME APPLIANCES,1.0,0
29784,2015-06-24,HOME CARE,12431.0,116
29785,2015-06-24,LADIESWEAR,527.0,0
29786,2015-06-24,LAWN AND GARDEN,273.0,32
29787,2015-06-24,LINGERIE,318.0,1
29788,2015-06-24,"LIQUOR,WINE,BEER",3279.0,2
29789,2015-06-24,MAGAZINES,80.0,0
29790,2015-06-24,MEATS,14534.166,68
29791,2015-06-24,PERSONAL CARE,11386.0,85
29792,2015-06-24,PET SUPPLIES,225.0,4
29793,2015-06-24,PLAYERS AND ELECTRONICS,379.0,0
29794,2015-06-24,POULTRY,17704.605,39
29795,2015-06-24,PREPARED FOODS,5103.954,168
29796,2015-06-24,PRODUCE,139986.16,4389
29797,2015-06-24,SCHOOL AND OFFICE SUPPLIES,40.0,0
29798,2015-06-24,SEAFOOD,1338.992,22
29799,2015-06-25,AUTOMOTIVE,258.0,0
29800,2015-06-25,BABY CARE,2.0,0
29801,2015-06-25,BEAUTY,155.0,15
29802,2015-06-25,BEVERAGES,112540.0,103
29803,2015-06-25,BOOKS,0.0,0
29804,2015-06-25,BREAD/BAKERY,21711.01,18
29805,2015-06-25,CELEBRATION,781.0,4
29806,2015-06-25,CLEANING,41829.0,59
29807,2015-06-25,DAIRY,30322.0,89
29808,2015-06-25,DELI,12135.436,17
29809,2015-06-25,EGGS,6575.0,30
29810,2015-06-25,FROZEN FOODS,5560.287,33
29811,2015-06-25,GROCERY I,140169.2,238
29812,2015-06-25,GROCERY II,1021.0,0
29813,2015-06-25,HARDWARE,60.0,0
29814,2015-06-25,HOME AND KITCHEN I,1256.0,1
29815,2015-06-25,HOME AND KITCHEN II,1174.0,20
29816,2015-06-25,HOME APPLIANCES,0.0,0
29817,2015-06-25,HOME CARE,10230.0,13
29818,2015-06-25,LADIESWEAR,432.0,0
29819,2015-06-25,LAWN AND GARDEN,170.0,0
29820,2015-06-25,LINGERIE,309.0,1
29821,2015-06-25,"LIQUOR,WINE,BEER",3894.0,0
29822,2015-06-25,MAGAZINES,76.0,0
29823,2015-06-25,MEATS,15165.797,449
29824,2015-06-25,PERSONAL CARE,9839.0,7
29825,2015-06-25,PET SUPPLIES,214.0,1
29826,2015-06-25,PLAYERS AND ELECTRONICS,364.0,1
29827,2015-06-25,POULTRY,14586.232,6
29828,2015-06-25,PREPARED FOODS,4507.155,0
29829,2015-06-25,PRODUCE,82444.44,48
29830,2015-06-25,SCHOOL AND OFFICE SUPPLIES,34.0,0
29831,2015-06-25,SEAFOOD,886.39,1
29832,2015-06-26,AUTOMOTIVE,270.0,1
29833,2015-06-26,BABY CARE,8.0,0
29834,2015-06-26,BEAUTY,100.0,10
29835,2015-06-26,BEVERAGES,129554.0,88
29836,2015-06-26,BOOKS,0.0,0
29837,2015-06-26,BREAD/BAKERY,23288.512,10
29838,2015-06-26,CELEBRATION,840.0,3
29839,2015-06-26,CLEANING,46224.0,75
29840,2015-06-26,DAIRY,34367.0,92
29841,2015-06-26,DELI,14104.2,2446
29842,2015-06-26,EGGS,7878.0,623
29843,2015-06-26,FROZEN FOODS,7043.732,87
29844,2015-06-26,GROCERY I,152699.08,263
29845,2015-06-26,GROCERY II,1058.0,0
29846,2015-06-26,HARDWARE,60.0,0
29847,2015-06-26,HOME AND KITCHEN I,1373.0,1
29848,2015-06-26,HOME AND KITCHEN II,1313.0,16
29849,2015-06-26,HOME APPLIANCES,0.0,0
29850,2015-06-26,HOME CARE,10494.0,17
29851,2015-06-26,LADIESWEAR,494.0,0
29852,2015-06-26,LAWN AND GARDEN,264.0,0
29853,2015-06-26,LINGERIE,311.0,0
29854,2015-06-26,"LIQUOR,WINE,BEER",7570.0,2
29855,2015-06-26,MAGAZINES,54.0,0
29856,2015-06-26,MEATS,21510.883,1123
29857,2015-06-26,PERSONAL CARE,10046.0,5
29858,2015-06-26,PET SUPPLIES,200.0,2
29859,2015-06-26,PLAYERS AND ELECTRONICS,330.0,0
29860,2015-06-26,POULTRY,22767.441,1145
29861,2015-06-26,PREPARED FOODS,5159.113,30
29862,2015-06-26,PRODUCE,92485.586,42
29863,2015-06-26,SCHOOL AND OFFICE SUPPLIES,29.0,0
29864,2015-06-26,SEAFOOD,1403.912,132
29865,2015-06-27,AUTOMOTIVE,368.0,0
29866,2015-06-27,BABY CARE,6.0,0
29867,2015-06-27,BEAUTY,203.0,13
29868,2015-06-27,BEVERAGES,189444.0,80
29869,2015-06-27,BOOKS,0.0,0
29870,2015-06-27,BREAD/BAKERY,30650.656,16
29871,2015-06-27,CELEBRATION,992.0,5
29872,2015-06-27,CLEANING,68854.0,72
29873,2015-06-27,DAIRY,48301.0,99
29874,2015-06-27,DELI,18599.809,18
29875,2015-06-27,EGGS,10960.0,28
29876,2015-06-27,FROZEN FOODS,10101.261,393
29877,2015-06-27,GROCERY I,222791.1,236
29878,2015-06-27,GROCERY II,1365.0,0
29879,2015-06-27,HARDWARE,84.0,0
29880,2015-06-27,HOME AND KITCHEN I,1598.0,1
29881,2015-06-27,HOME AND KITCHEN II,2267.0,23
29882,2015-06-27,HOME APPLIANCES,0.0,0
29883,2015-06-27,HOME CARE,17378.0,7
29884,2015-06-27,LADIESWEAR,925.0,0
29885,2015-06-27,LAWN AND GARDEN,309.0,0
29886,2015-06-27,LINGERIE,490.0,1
29887,2015-06-27,"LIQUOR,WINE,BEER",10682.0,0
29888,2015-06-27,MAGAZINES,74.0,0
29889,2015-06-27,MEATS,19221.383,34
29890,2015-06-27,PERSONAL CARE,16996.0,17
29891,2015-06-27,PET SUPPLIES,311.0,2
29892,2015-06-27,PLAYERS AND ELECTRONICS,533.0,0
29893,2015-06-27,POULTRY,24584.148,20
29894,2015-06-27,PREPARED FOODS,6460.415,1
29895,2015-06-27,PRODUCE,125449.28,63
29896,2015-06-27,SCHOOL AND OFFICE SUPPLIES,65.0,0
29897,2015-06-27,SEAFOOD,1429.418,37
29898,2015-06-28,AUTOMOTIVE,491.0,0
29899,2015-06-28,BABY CARE,3.0,0
29900,2015-06-28,BEAUTY,288.0,17
29901,2015-06-28,BEVERAGES,233445.0,84
29902,2015-06-28,BOOKS,0.0,0
29903,2015-06-28,BREAD/BAKERY,38668.37,1149
29904,2015-06-28,CELEBRATION,637.0,1
