,store_nbr,family,year,sales,city,store_nbr_city
4271,32,PREPARED FOODS,2014,3229.0,Concepcion,32 - Concepcion
4272,32,PREPARED FOODS,2015,3919.0,Concepcion,32 - Concepcion
4273,32,PREPARED FOODS,2016,4590.0,Concepcion,32 - Concepcion
4274,32,PREPARED FOODS,2017,2757.0,Concepcion,32 - Concepcion
4275,32,PRODUCE,2013,0.0,Concepcion,32 - Concepcion
4276,32,PRODUCE,2014,39304.45,Concepcion,32 - Concepcion
4277,32,PRODUCE,2015,38046.58,Concepcion,32 - Concepcion
4278,32,PRODUCE,2016,69641.45,Concepcion,32 - Concepcion
4279,32,PRODUCE,2017,51308.965,Concepcion,32 - Concepcion
4280,32,SCHOOL AND OFFICE SUPPLIES,2013,0.0,Concepcion,32 - Concepcion
4281,32,SCHOOL AND OFFICE SUPPLIES,2014,0.0,Concepcion,32 - Concepcion
4282,32,SCHOOL AND OFFICE SUPPLIES,2015,0.0,Concepcion,32 - Concepcion
4283,32,SCHOOL AND OFFICE SUPPLIES,2016,237.0,Concepcion,32 - Concepcion
4284,32,SCHOOL AND OFFICE SUPPLIES,2017,1159.0,Concepcion,32 - Concepcion
4285,32,SEAFOOD,2013,761.0,Concepcion,32 - Concepcion
4286,32,SEAFOOD,2014,131.0,Concepcion,32 - Concepcion
4287,32,SEAFOOD,2015,270.0,Concepcion,32 - Concepcion
4288,32,SEAFOOD,2016,709.0,Concepcion,32 - Concepcion
4289,32,SEAFOOD,2017,442.0,Concepcion,32 - Concepcion
4290,33,AUTOMOTIVE,2013,1775.0,Los Angeles,33 - Los Angeles
4291,33,AUTOMOTIVE,2014,2421.0,Los Angeles,33 - Los Angeles
4292,33,AUTOMOTIVE,2015,3256.0,Los Angeles,33 - Los Angeles
4293,33,AUTOMOTIVE,2016,3368.0,Los Angeles,33 - Los Angeles
4294,33,AUTOMOTIVE,2017,2142.0,Los Angeles,33 - Los Angeles
4295,33,BABY CARE,2013,0.0,Los Angeles,33 - Los Angeles
4296,33,BABY CARE,2014,0.0,Los Angeles,33 - Los Angeles
4297,33,BABY CARE,2015,8.0,Los Angeles,33 - Los Angeles
4298,33,BABY CARE,2016,201.0,Los Angeles,33 - Los Angeles
4299,33,BABY CARE,2017,40.0,Los Angeles,33 - Los Angeles
4300,33,BEAUTY,2013,278.0,Los Angeles,33 - Los Angeles
4301,33,BEAUTY,2014,348.0,Los Angeles,33 - Los Angeles
4302,33,BEAUTY,2015,360.0,Los Angeles,33 - Los Angeles
4303,33,BEAUTY,2016,412.0,Los Angeles,33 - Los Angeles
4304,33,BEAUTY,2017,456.0,Los Angeles,33 - Los Angeles
4305,33,BEVERAGES,2013,218403.0,Los Angeles,33 - Los Angeles
4306,33,BEVERAGES,2014,490380.0,Los Angeles,33 - Los Angeles
4307,33,BEVERAGES,2015,514064.0,Los Angeles,33 - Los Angeles
4308,33,BEVERAGES,2016,618607.0,Los Angeles,33 - Los Angeles
4309,33,BEVERAGES,2017,443520.0,Los Angeles,33 - Los Angeles
4310,33,BOOKS,2013,0.0,Los Angeles,33 - Los Angeles
4311,33,BOOKS,2014,0.0,Los Angeles,33 - Los Angeles
4312,33,BOOKS,2015,0.0,Los Angeles,33 - Los Angeles
4313,33,BOOKS,2016,0.0,Los Angeles,33 - Los Angeles
4314,33,BOOKS,2017,0.0,Los Angeles,33 - Los Angeles
4315,33,BREAD/BAKERY,2013,93029.0,Los Angeles,33 - Los Angeles
4316,33,BREAD/BAKERY,2014,110915.0,Los Angeles,33 - Los Angeles
4317,33,BREAD/BAKERY,2015,110085.0,Los Angeles,33 - Los Angeles
4318,33,BREAD/BAKERY,2016,94580.0,Los Angeles,33 - Los Angeles
4319,33,BREAD/BAKERY,2017,53586.0,Los Angeles,33 - Los Angeles
4320,33,CELEBRATION,2013,0.0,Los Angeles,33 - Los Angeles
4321,33,CELEBRATION,2014,1944.0,Los Angeles,33 - Los Angeles
4322,33,CELEBRATION,2015,1903.0,Los Angeles,33 - Los Angeles
4323,33,CELEBRATION,2016,2487.0,Los Angeles,33 - Los Angeles
4324,33,CELEBRATION,2017,2143.0,Los Angeles,33 - Los Angeles
4325,33,CLEANING,2013,346654.0,Los Angeles,33 - Los Angeles
4326,33,CLEANING,2014,410485.0,Los Angeles,33 - Los Angeles
4327,33,CLEANING,2015,428995.0,Los Angeles,33 - Los Angeles
4328,33,CLEANING,2016,375219.0,Los Angeles,33 - Los Angeles
4329,33,CLEANING,2017,233057.0,Los Angeles,33 - Los Angeles
4330,33,DAIRY,2013,70493.0,Los Angeles,33 - Los Angeles
4331,33,DAIRY,2014,165284.0,Los Angeles,33 - Los Angeles
4332,33,DAIRY,2015,149964.0,Los Angeles,33 - Los Angeles
4333,33,DAIRY,2016,157997.0,Los Angeles,33 - Los Angeles
4334,33,DAIRY,2017,104445.0,Los Angeles,33 - Los Angeles
4335,33,DELI,2013,61840.0,Los Angeles,33 - Los Angeles
4336,33,DELI,2014,76550.0,Los Angeles,33 - Los Angeles
4337,33,DELI,2015,81715.0,Los Angeles,33 - Los Angeles
4338,33,DELI,2016,71284.0,Los Angeles,33 - Los Angeles
4339,33,DELI,2017,42501.0,Los Angeles,33 - Los Angeles
4340,33,EGGS,2013,44003.0,Los Angeles,33 - Los Angeles
4341,33,EGGS,2014,69073.0,Los Angeles,33 - Los Angeles
4342,33,EGGS,2015,66961.0,Los Angeles,33 - Los Angeles
4343,33,EGGS,2016,69116.0,Los Angeles,33 - Los Angeles
4344,33,EGGS,2017,37547.0,Los Angeles,33 - Los Angeles
4345,33,FROZEN FOODS,2013,17432.756,Los Angeles,33 - Los Angeles
4346,33,FROZEN FOODS,2014,24342.371,Los Angeles,33 - Los Angeles
4347,33,FROZEN FOODS,2015,32663.146,Los Angeles,33 - Los Angeles
4348,33,FROZEN FOODS,2016,35058.082,Los Angeles,33 - Los Angeles
4349,33,FROZEN FOODS,2017,17397.59,Los Angeles,33 - Los Angeles
4350,33,GROCERY I,2013,1023510.0,Los Angeles,33 - Los Angeles
4351,33,GROCERY I,2014,1148361.4,Los Angeles,33 - Los Angeles
4352,33,GROCERY I,2015,1151792.9,Los Angeles,33 - Los Angeles
4353,33,GROCERY I,2016,1135385.6,Los Angeles,33 - Los Angeles
4354,33,GROCERY I,2017,703785.0,Los Angeles,33 - Los Angeles
4355,33,GROCERY II,2013,1621.0,Los Angeles,33 - Los Angeles
4356,33,GROCERY II,2014,1051.0,Los Angeles,33 - Los Angeles
4357,33,GROCERY II,2015,977.0,Los Angeles,33 - Los Angeles
4358,33,GROCERY II,2016,837.0,Los Angeles,33 - Los Angeles
4359,33,GROCERY II,2017,731.0,Los Angeles,33 - Los Angeles
4360,33,HARDWARE,2013,407.0,Los Angeles,33 - Los Angeles
4361,33,HARDWARE,2014,358.0,Los Angeles,33 - Los Angeles
4362,33,HARDWARE,2015,187.0,Los Angeles,33 - Los Angeles
4363,33,HARDWARE,2016,138.0,Los Angeles,33 - Los Angeles
4364,33,HARDWARE,2017,154.0,Los Angeles,33 - Los Angeles
4365,33,HOME AND KITCHEN I,2013,0.0,Los Angeles,33 - Los Angeles
4366,33,HOME AND KITCHEN I,2014,11501.0,Los Angeles,33 - Los Angeles
4367,33,HOME AND KITCHEN I,2015,17782.0,Los Angeles,33 - Los Angeles
4368,33,HOME AND KITCHEN I,2016,12463.0,Los Angeles,33 - Los Angeles
4369,33,HOME AND KITCHEN I,2017,7976.0,Los Angeles,33 - Los Angeles
4370,33,HOME AND KITCHEN II,2013,0.0,Los Angeles,33 - Los Angeles
4371,33,HOME AND KITCHEN II,2014,2344.0,Los Angeles,33 - Los Angeles
4372,33,HOME AND KITCHEN II,2015,7914.0,Los Angeles,33 - Los Angeles
4373,33,HOME AND KITCHEN II,2016,5066.0,Los Angeles,33 - Los Angeles
4374,33,HOME AND KITCHEN II,2017,4169.0,Los Angeles,33 - Los Angeles
4375,33,HOME APPLIANCES,2013,70.0,Los Angeles,33 - Los Angeles
4376,33,HOME APPLIANCES,2014,50.0,Los Angeles,33 - Los Angeles
4377,33,HOME APPLIANCES,2015,54.0,Los Angeles,33 - Los Angeles
4378,33,HOME APPLIANCES,2016,42.0,Los Angeles,33 - Los Angeles
4379,33,HOME APPLIANCES,2017,79.0,Los Angeles,33 - Los Angeles
4380,33,HOME CARE,2013,0.0,Los Angeles,33 - Los Angeles
4381,33,HOME CARE,2014,58057.0,Los Angeles,33 - Los Angeles
4382,33,HOME CARE,2015,57869.0,Los Angeles,33 - Los Angeles
4383,33,HOME CARE,2016,79509.0,Los Angeles,33 - Los Angeles
4384,33,HOME CARE,2017,49143.0,Los Angeles,33 - Los Angeles
4385,33,LADIESWEAR,2013,0.0,Los Angeles,33 - Los Angeles
4386,33,LADIESWEAR,2014,0.0,Los Angeles,33 - Los Angeles
4387,33,LADIESWEAR,2015,0.0,Los Angeles,33 - Los Angeles
4388,33,LADIESWEAR,2016,0.0,Los Angeles,33 - Los Angeles
4389,33,LADIESWEAR,2017,0.0,Los Angeles,33 - Los Angeles
4390,33,LAWN AND GARDEN,2013,0.0,Los Angeles,33 - Los Angeles
4391,33,LAWN AND GARDEN,2014,36.0,Los Angeles,33 - Los Angeles
4392,33,LAWN AND GARDEN,2015,16.0,Los Angeles,33 - Los Angeles
4393,33,LAWN AND GARDEN,2016,0.0,Los Angeles,33 - Los Angeles
4394,33,LAWN AND GARDEN,2017,0.0,Los Angeles,33 - Los Angeles
4395,33,LINGERIE,2013,3291.0,Los Angeles,33 - Los Angeles
4396,33,LINGERIE,2014,4707.0,Los Angeles,33 - Los Angeles
4397,33,LINGERIE,2015,6555.0,Los Angeles,33 - Los Angeles
4398,33,LINGERIE,2016,3622.0,Los Angeles,33 - Los Angeles
4399,33,LINGERIE,2017,3048.0,Los Angeles,33 - Los Angeles
4400,33,"LIQUOR,WINE,BEER",2013,20528.0,Los Angeles,33 - Los Angeles
4401,33,"LIQUOR,WINE,BEER",2014,21431.0,Los Angeles,33 - Los Angeles
4402,33,"LIQUOR,WINE,BEER",2015,22007.0,Los Angeles,33 - Los Angeles
4403,33,"LIQUOR,WINE,BEER",2016,30775.0,Los Angeles,33 - Los Angeles
4404,33,"LIQUOR,WINE,BEER",2017,13646.0,Los Angeles,33 - Los Angeles
4405,33,MAGAZINES,2013,0.0,Los Angeles,33 - Los Angeles
4406,33,MAGAZINES,2014,132.0,Los Angeles,33 - Los Angeles
4407,33,MAGAZINES,2015,310.0,Los Angeles,33 - Los Angeles
4408,33,MAGAZINES,2016,670.0,Los Angeles,33 - Los Angeles
4409,33,MAGAZINES,2017,413.0,Los Angeles,33 - Los Angeles
4410,33,MEATS,2013,73764.64,Los Angeles,33 - Los Angeles
4411,33,MEATS,2014,87834.88,Los Angeles,33 - Los Angeles
4412,33,MEATS,2015,98354.51,Los Angeles,33 - Los Angeles
4413,33,MEATS,2016,101282.945,Los Angeles,33 - Los Angeles
4414,33,MEATS,2017,62530.96,Los Angeles,33 - Los Angeles
4415,33,PERSONAL CARE,2013,75155.0,Los Angeles,33 - Los Angeles
4416,33,PERSONAL CARE,2014,89527.0,Los Angeles,33 - Los Angeles
4417,33,PERSONAL CARE,2015,92040.0,Los Angeles,33 - Los Angeles
4418,33,PERSONAL CARE,2016,90971.0,Los Angeles,33 - Los Angeles
4419,33,PERSONAL CARE,2017,53606.0,Los Angeles,33 - Los Angeles
4420,33,PET SUPPLIES,2013,0.0,Los Angeles,33 - Los Angeles
4421,33,PET SUPPLIES,2014,65.0,Los Angeles,33 - Los Angeles
4422,33,PET SUPPLIES,2015,106.0,Los Angeles,33 - Los Angeles
4423,33,PET SUPPLIES,2016,449.0,Los Angeles,33 - Los Angeles
4424,33,PET SUPPLIES,2017,514.0,Los Angeles,33 - Los Angeles
4425,33,PLAYERS AND ELECTRONICS,2013,0.0,Los Angeles,33 - Los Angeles
4426,33,PLAYERS AND ELECTRONICS,2014,867.0,Los Angeles,33 - Los Angeles
4427,33,PLAYERS AND ELECTRONICS,2015,971.0,Los Angeles,33 - Los Angeles
4428,33,PLAYERS AND ELECTRONICS,2016,1968.0,Los Angeles,33 - Los Angeles
4429,33,PLAYERS AND ELECTRONICS,2017,1336.0,Los Angeles,33 - Los Angeles
4430,33,POULTRY,2013,49855.312,Los Angeles,33 - Los Angeles
4431,33,POULTRY,2014,84284.52,Los Angeles,33 - Los Angeles
4432,33,POULTRY,2015,89105.45,Los Angeles,33 - Los Angeles
4433,33,POULTRY,2016,82909.87,Los Angeles,33 - Los Angeles
4434,33,POULTRY,2017,49822.734,Los Angeles,33 - Los Angeles
4435,33,PREPARED FOODS,2013,12536.0,Los Angeles,33 - Los Angeles
4436,33,PREPARED FOODS,2014,13878.0,Los Angeles,33 - Los Angeles
4437,33,PREPARED FOODS,2015,13962.0,Los Angeles,33 - Los Angeles
4438,33,PREPARED FOODS,2016,14697.0,Los Angeles,33 - Los Angeles
4439,33,PREPARED FOODS,2017,7516.0,Los Angeles,33 - Los Angeles
4440,33,PRODUCE,2013,0.0,Los Angeles,33 - Los Angeles
4441,33,PRODUCE,2014,288847.1,Los Angeles,33 - Los Angeles
4442,33,PRODUCE,2015,282860.25,Los Angeles,33 - Los Angeles
4443,33,PRODUCE,2016,473503.34,Los Angeles,33 - Los Angeles
4444,33,PRODUCE,2017,303494.88,Los Angeles,33 - Los Angeles
4445,33,SCHOOL AND OFFICE SUPPLIES,2013,0.0,Los Angeles,33 - Los Angeles
4446,33,SCHOOL AND OFFICE SUPPLIES,2014,0.0,Los Angeles,33 - Los Angeles
4447,33,SCHOOL AND OFFICE SUPPLIES,2015,3.0,Los Angeles,33 - Los Angeles
4448,33,SCHOOL AND OFFICE SUPPLIES,2016,588.0,Los Angeles,33 - Los Angeles
4449,33,SCHOOL AND OFFICE SUPPLIES,2017,1209.0,Los Angeles,33 - Los Angeles
4450,33,SEAFOOD,2013,687.0,Los Angeles,33 - Los Angeles
4451,33,SEAFOOD,2014,582.0,Los Angeles,33 - Los Angeles
4452,33,SEAFOOD,2015,551.0,Los Angeles,33 - Los Angeles
4453,33,SEAFOOD,2016,564.0,Los Angeles,33 - Los Angeles
4454,33,SEAFOOD,2017,343.0,Los Angeles,33 - Los Angeles
4455,34,AUTOMOTIVE,2013,799.0,Concepcion,34 - Concepcion
4456,34,AUTOMOTIVE,2014,1298.0,Concepcion,34 - Concepcion
4457,34,AUTOMOTIVE,2015,1238.0,Concepcion,34 - Concepcion
4458,34,AUTOMOTIVE,2016,1437.0,Concepcion,34 - Concepcion
4459,34,AUTOMOTIVE,2017,841.0,Concepcion,34 - Concepcion
4460,34,BABY CARE,2013,0.0,Concepcion,34 - Concepcion
4461,34,BABY CARE,2014,21.0,Concepcion,34 - Concepcion
4462,34,BABY CARE,2015,38.0,Concepcion,34 - Concepcion
4463,34,BABY CARE,2016,176.0,Concepcion,34 - Concepcion
4464,34,BABY CARE,2017,78.0,Concepcion,34 - Concepcion
4465,34,BEAUTY,2013,499.0,Concepcion,34 - Concepcion
4466,34,BEAUTY,2014,1060.0,Concepcion,34 - Concepcion
4467,34,BEAUTY,2015,894.0,Concepcion,34 - Concepcion
4468,34,BEAUTY,2016,1445.0,Concepcion,34 - Concepcion
4469,34,BEAUTY,2017,713.0,Concepcion,34 - Concepcion
4470,34,BEVERAGES,2013,457202.0,Concepcion,34 - Concepcion
4471,34,BEVERAGES,2014,820709.0,Concepcion,34 - Concepcion
4472,34,BEVERAGES,2015,907801.0,Concepcion,34 - Concepcion
4473,34,BEVERAGES,2016,991455.0,Concepcion,34 - Concepcion
4474,34,BEVERAGES,2017,601713.0,Concepcion,34 - Concepcion
4475,34,BOOKS,2013,0.0,Concepcion,34 - Concepcion
4476,34,BOOKS,2014,0.0,Concepcion,34 - Concepcion
4477,34,BOOKS,2015,0.0,Concepcion,34 - Concepcion
4478,34,BOOKS,2016,0.0,Concepcion,34 - Concepcion
4479,34,BOOKS,2017,0.0,Concepcion,34 - Concepcion
4480,34,BREAD/BAKERY,2013,270965.0,Concepcion,34 - Concepcion
4481,34,BREAD/BAKERY,2014,262025.0,Concepcion,34 - Concepcion
4482,34,BREAD/BAKERY,2015,242312.0,Concepcion,34 - Concepcion
4483,34,BREAD/BAKERY,2016,226548.0,Concepcion,34 - Concepcion
4484,34,BREAD/BAKERY,2017,150062.0,Concepcion,34 - Concepcion
4485,34,CELEBRATION,2013,0.0,Concepcion,34 - Concepcion
4486,34,CELEBRATION,2014,3808.0,Concepcion,34 - Concepcion
4487,34,CELEBRATION,2015,2379.0,Concepcion,34 - Concepcion
4488,34,CELEBRATION,2016,3545.0,Concepcion,34 - Concepcion
4489,34,CELEBRATION,2017,1964.0,Concepcion,34 - Concepcion
4490,34,CLEANING,2013,311605.0,Concepcion,34 - Concepcion
4491,34,CLEANING,2014,360550.0,Concepcion,34 - Concepcion
4492,34,CLEANING,2015,345391.0,Concepcion,34 - Concepcion
4493,34,CLEANING,2016,316774.0,Concepcion,34 - Concepcion
4494,34,CLEANING,2017,205552.0,Concepcion,34 - Concepcion
4495,34,DAIRY,2013,99918.0,Concepcion,34 - Concepcion
4496,34,DAIRY,2014,236643.0,Concepcion,34 - Concepcion
4497,34,DAIRY,2015,205876.0,Concepcion,34 - Concepcion
4498,34,DAIRY,2016,249502.0,Concepcion,34 - Concepcion
4499,34,DAIRY,2017,167876.0,Concepcion,34 - Concepcion
4500,34,DELI,2013,84016.22,Concepcion,34 - Concepcion
4501,34,DELI,2014,94692.54,Concepcion,34 - Concepcion
4502,34,DELI,2015,100544.125,Concepcion,34 - Concepcion
4503,34,DELI,2016,88981.336,Concepcion,34 - Concepcion
4504,34,DELI,2017,54683.016,Concepcion,34 - Concepcion
4505,34,EGGS,2013,25494.0,Concepcion,34 - Concepcion
4506,34,EGGS,2014,40049.0,Concepcion,34 - Concepcion
4507,34,EGGS,2015,40379.0,Concepcion,34 - Concepcion
4508,34,EGGS,2016,52086.0,Concepcion,34 - Concepcion
4509,34,EGGS,2017,35232.0,Concepcion,34 - Concepcion
4510,34,FROZEN FOODS,2013,36902.395,Concepcion,34 - Concepcion
4511,34,FROZEN FOODS,2014,62702.566,Concepcion,34 - Concepcion
4512,34,FROZEN FOODS,2015,53370.18,Concepcion,34 - Concepcion
4513,34,FROZEN FOODS,2016,42509.49,Concepcion,34 - Concepcion
4514,34,FROZEN FOODS,2017,19080.19,Concepcion,34 - Concepcion
4515,34,GROCERY I,2013,1317712.0,Concepcion,34 - Concepcion
4516,34,GROCERY I,2014,1425602.6,Concepcion,34 - Concepcion
4517,34,GROCERY I,2015,1337447.8,Concepcion,34 - Concepcion
4518,34,GROCERY I,2016,1406187.2,Concepcion,34 - Concepcion
4519,34,GROCERY I,2017,906747.06,Concepcion,34 - Concepcion
4520,34,GROCERY II,2013,3062.0,Concepcion,34 - Concepcion
4521,34,GROCERY II,2014,1871.0,Concepcion,34 - Concepcion
4522,34,GROCERY II,2015,1573.0,Concepcion,34 - Concepcion
4523,34,GROCERY II,2016,2042.0,Concepcion,34 - Concepcion
4524,34,GROCERY II,2017,1292.0,Concepcion,34 - Concepcion
4525,34,HARDWARE,2013,403.0,Concepcion,34 - Concepcion
4526,34,HARDWARE,2014,833.0,Concepcion,34 - Concepcion
4527,34,HARDWARE,2015,668.0,Concepcion,34 - Concepcion
4528,34,HARDWARE,2016,442.0,Concepcion,34 - Concepcion
4529,34,HARDWARE,2017,719.0,Concepcion,34 - Concepcion
4530,34,HOME AND KITCHEN I,2013,0.0,Concepcion,34 - Concepcion
4531,34,HOME AND KITCHEN I,2014,6106.0,Concepcion,34 - Concepcion
4532,34,HOME AND KITCHEN I,2015,10539.0,Concepcion,34 - Concepcion
4533,34,HOME AND KITCHEN I,2016,12865.0,Concepcion,34 - Concepcion
4534,34,HOME AND KITCHEN I,2017,11837.0,Concepcion,34 - Concepcion
4535,34,HOME AND KITCHEN II,2013,0.0,Concepcion,34 - Concepcion
4536,34,HOME AND KITCHEN II,2014,7228.0,Concepcion,34 - Concepcion
4537,34,HOME AND KITCHEN II,2015,10627.0,Concepcion,34 - Concepcion
4538,34,HOME AND KITCHEN II,2016,9440.0,Concepcion,34 - Concepcion
4539,34,HOME AND KITCHEN II,2017,10500.0,Concepcion,34 - Concepcion
4540,34,HOME APPLIANCES,2013,247.0,Concepcion,34 - Concepcion
4541,34,HOME APPLIANCES,2014,263.0,Concepcion,34 - Concepcion
4542,34,HOME APPLIANCES,2015,238.0,Concepcion,34 - Concepcion
4543,34,HOME APPLIANCES,2016,201.0,Concepcion,34 - Concepcion
4544,34,HOME APPLIANCES,2017,155.0,Concepcion,34 - Concepcion
4545,34,HOME CARE,2013,0.0,Concepcion,34 - Concepcion
4546,34,HOME CARE,2014,60680.0,Concepcion,34 - Concepcion
4547,34,HOME CARE,2015,56143.0,Concepcion,34 - Concepcion
4548,34,HOME CARE,2016,86912.0,Concepcion,34 - Concepcion
4549,34,HOME CARE,2017,50664.0,Concepcion,34 - Concepcion
4550,34,LADIESWEAR,2013,0.0,Concepcion,34 - Concepcion
4551,34,LADIESWEAR,2014,790.0,Concepcion,34 - Concepcion
4552,34,LADIESWEAR,2015,1095.0,Concepcion,34 - Concepcion
4553,34,LADIESWEAR,2016,2777.0,Concepcion,34 - Concepcion
4554,34,LADIESWEAR,2017,1142.0,Concepcion,34 - Concepcion
4555,34,LAWN AND GARDEN,2013,102.0,Concepcion,34 - Concepcion
4556,34,LAWN AND GARDEN,2014,376.0,Concepcion,34 - Concepcion
4557,34,LAWN AND GARDEN,2015,217.0,Concepcion,34 - Concepcion
4558,34,LAWN AND GARDEN,2016,622.0,Concepcion,34 - Concepcion
4559,34,LAWN AND GARDEN,2017,2121.0,Concepcion,34 - Concepcion
4560,34,LINGERIE,2013,4406.0,Concepcion,34 - Concepcion
4561,34,LINGERIE,2014,5916.0,Concepcion,34 - Concepcion
4562,34,LINGERIE,2015,3349.0,Concepcion,34 - Concepcion
4563,34,LINGERIE,2016,2188.0,Concepcion,34 - Concepcion
4564,34,LINGERIE,2017,1428.0,Concepcion,34 - Concepcion
4565,34,"LIQUOR,WINE,BEER",2013,22341.0,Concepcion,34 - Concepcion
4566,34,"LIQUOR,WINE,BEER",2014,25038.0,Concepcion,34 - Concepcion
4567,34,"LIQUOR,WINE,BEER",2015,17153.0,Concepcion,34 - Concepcion
4568,34,"LIQUOR,WINE,BEER",2016,15684.0,Concepcion,34 - Concepcion
4569,34,"LIQUOR,WINE,BEER",2017,8974.0,Concepcion,34 - Concepcion
4570,34,MAGAZINES,2013,0.0,Concepcion,34 - Concepcion
4571,34,MAGAZINES,2014,56.0,Concepcion,34 - Concepcion
4572,34,MAGAZINES,2015,331.0,Concepcion,34 - Concepcion
4573,34,MAGAZINES,2016,867.0,Concepcion,34 - Concepcion
4574,34,MAGAZINES,2017,554.0,Concepcion,34 - Concepcion
4575,34,MEATS,2013,73852.1,Concepcion,34 - Concepcion
4576,34,MEATS,2014,68031.77,Concepcion,34 - Concepcion
4577,34,MEATS,2015,64092.098,Concepcion,34 - Concepcion
4578,34,MEATS,2016,63091.887,Concepcion,34 - Concepcion
4579,34,MEATS,2017,41233.81,Concepcion,34 - Concepcion
4580,34,PERSONAL CARE,2013,107683.0,Concepcion,34 - Concepcion
4581,34,PERSONAL CARE,2014,123936.0,Concepcion,34 - Concepcion
4582,34,PERSONAL CARE,2015,120912.0,Concepcion,34 - Concepcion
4583,34,PERSONAL CARE,2016,113705.0,Concepcion,34 - Concepcion
4584,34,PERSONAL CARE,2017,68742.0,Concepcion,34 - Concepcion
4585,34,PET SUPPLIES,2013,0.0,Concepcion,34 - Concepcion
4586,34,PET SUPPLIES,2014,472.0,Concepcion,34 - Concepcion
4587,34,PET SUPPLIES,2015,550.0,Concepcion,34 - Concepcion
4588,34,PET SUPPLIES,2016,752.0,Concepcion,34 - Concepcion
4589,34,PET SUPPLIES,2017,882.0,Concepcion,34 - Concepcion
4590,34,PLAYERS AND ELECTRONICS,2013,0.0,Concepcion,34 - Concepcion
4591,34,PLAYERS AND ELECTRONICS,2014,1163.0,Concepcion,34 - Concepcion
4592,34,PLAYERS AND ELECTRONICS,2015,1007.0,Concepcion,34 - Concepcion
4593,34,PLAYERS AND ELECTRONICS,2016,2376.0,Concepcion,34 - Concepcion
4594,34,PLAYERS AND ELECTRONICS,2017,1776.0,Concepcion,34 - Concepcion
4595,34,POULTRY,2013,46719.816,Concepcion,34 - Concepcion
4596,34,POULTRY,2014,63356.004,Concepcion,34 - Concepcion
4597,34,POULTRY,2015,50033.816,Concepcion,34 - Concepcion
4598,34,POULTRY,2016,45654.934,Concepcion,34 - Concepcion
4599,34,POULTRY,2017,30559.371,Concepcion,34 - Concepcion
4600,34,PREPARED FOODS,2013,12915.0,Concepcion,34 - Concepcion
4601,34,PREPARED FOODS,2014,12027.0,Concepcion,34 - Concepcion
4602,34,PREPARED FOODS,2015,12456.895,Concepcion,34 - Concepcion
4603,34,PREPARED FOODS,2016,12827.5,Concepcion,34 - Concepcion
4604,34,PREPARED FOODS,2017,8646.772,Concepcion,34 - Concepcion
4605,34,PRODUCE,2013,0.0,Concepcion,34 - Concepcion
4606,34,PRODUCE,2014,173802.08,Concepcion,34 - Concepcion
4607,34,PRODUCE,2015,164375.48,Concepcion,34 - Concepcion
4608,34,PRODUCE,2016,268175.94,Concepcion,34 - Concepcion
4609,34,PRODUCE,2017,179527.14,Concepcion,34 - Concepcion
4610,34,SCHOOL AND OFFICE SUPPLIES,2013,0.0,Concepcion,34 - Concepcion
4611,34,SCHOOL AND OFFICE SUPPLIES,2014,791.0,Concepcion,34 - Concepcion
4612,34,SCHOOL AND OFFICE SUPPLIES,2015,962.0,Concepcion,34 - Concepcion
4613,34,SCHOOL AND OFFICE SUPPLIES,2016,2109.0,Concepcion,34 - Concepcion
4614,34,SCHOOL AND OFFICE SUPPLIES,2017,4047.0,Concepcion,34 - Concepcion
4615,34,SEAFOOD,2013,862.0,Concepcion,34 - Concepcion
4616,34,SEAFOOD,2014,1191.0,Concepcion,34 - Concepcion
4617,34,SEAFOOD,2015,918.0,Concepcion,34 - Concepcion
4618,34,SEAFOOD,2016,1482.0,Concepcion,34 - Concepcion
4619,34,SEAFOOD,2017,829.0,Concepcion,34 - Concepcion
4620,35,AUTOMOTIVE,2013,1111.0,Linares,35 - Linares
4621,35,AUTOMOTIVE,2014,1376.0,Linares,35 - Linares
4622,35,AUTOMOTIVE,2015,1762.0,Linares,35 - Linares
4623,35,AUTOMOTIVE,2016,1948.0,Linares,35 - Linares
4624,35,AUTOMOTIVE,2017,1224.0,Linares,35 - Linares
4625,35,BABY CARE,2013,0.0,Linares,35 - Linares
4626,35,BABY CARE,2014,9.0,Linares,35 - Linares
4627,35,BABY CARE,2015,0.0,Linares,35 - Linares
4628,35,BABY CARE,2016,70.0,Linares,35 - Linares
4629,35,BABY CARE,2017,11.0,Linares,35 - Linares
4630,35,BEAUTY,2013,61.0,Linares,35 - Linares
4631,35,BEAUTY,2014,98.0,Linares,35 - Linares
4632,35,BEAUTY,2015,97.0,Linares,35 - Linares
4633,35,BEAUTY,2016,110.0,Linares,35 - Linares
4634,35,BEAUTY,2017,83.0,Linares,35 - Linares
4635,35,BEVERAGES,2013,161631.0,Linares,35 - Linares
4636,35,BEVERAGES,2014,320277.0,Linares,35 - Linares
4637,35,BEVERAGES,2015,487693.0,Linares,35 - Linares
4638,35,BEVERAGES,2016,542169.0,Linares,35 - Linares
4639,35,BEVERAGES,2017,369256.0,Linares,35 - Linares
4640,35,BOOKS,2013,0.0,Linares,35 - Linares
4641,35,BOOKS,2014,0.0,Linares,35 - Linares
4642,35,BOOKS,2015,0.0,Linares,35 - Linares
4643,35,BOOKS,2016,0.0,Linares,35 - Linares
