,date,city,sales,onpromotion
23803,2015-12-20,Valparaiso-Vina del mar,53862.4853515625,151
23804,2015-12-21,Antofagasta,44907.9013671875,59
23805,2015-12-21,Arica,17383.36328125,15
23806,2015-12-21,Calama,14668.0791015625,26
23807,2015-12-21,Chillan,11321.62890625,44
23808,2015-12-21,Concepcion,129871.625,262
23809,2015-12-21,Copiapo,10250.779296875,17
23810,2015-12-21,Coquimbo,19953.318359375,21
23811,2015-12-21,Coyhaique,6157.3212890625,12
23812,2015-12-21,Curico,8094.0537109375,29
23813,2015-12-21,Iquique,13394.0888671875,33
23814,2015-12-21,La Serena,35662.421875,44
23815,2015-12-21,Linares,6727.89111328125,35
23816,2015-12-21,Los Angeles,12344.212890625,26
23817,2015-12-21,Osorno,20512.154296875,19
23818,2015-12-21,Puerto Montt,18304.115234375,24
23819,2015-12-21,Punta Arenas,10213.689453125,20
23820,2015-12-21,Rancagua,16114.63671875,51
23821,2015-12-21,Santiago,556980.4375,853
23822,2015-12-21,Talca,18006.0546875,34
23823,2015-12-21,Temuco,39984.796875,75
23824,2015-12-21,Valdivia,10105.73828125,11
23825,2015-12-21,Valparaiso-Vina del mar,51929.1669921875,101
23826,2015-12-22,Antofagasta,46665.4794921875,90
23827,2015-12-22,Arica,15158.486328125,92
23828,2015-12-22,Calama,14765.53515625,82
23829,2015-12-22,Chillan,14589.115234375,48
23830,2015-12-22,Concepcion,152165.2607421875,675
23831,2015-12-22,Copiapo,10710.0634765625,85
23832,2015-12-22,Coquimbo,23353.54296875,122
23833,2015-12-22,Coyhaique,7396.35498046875,75
23834,2015-12-22,Curico,9545.353515625,41
23835,2015-12-22,Iquique,19705.8359375,132
23836,2015-12-22,La Serena,35803.814453125,144
23837,2015-12-22,Linares,7293.5322265625,89
23838,2015-12-22,Los Angeles,16199.5595703125,90
23839,2015-12-22,Osorno,27544.265625,143
23840,2015-12-22,Puerto Montt,21812.5107421875,136
23841,2015-12-22,Punta Arenas,11493.408203125,63
23842,2015-12-22,Rancagua,15514.00390625,54
23843,2015-12-22,Santiago,558771.7607421875,1341
23844,2015-12-22,Talca,16886.234375,34
23845,2015-12-22,Temuco,50985.583984375,285
23846,2015-12-22,Valdivia,11844.3125,73
23847,2015-12-22,Valparaiso-Vina del mar,53657.9013671875,228
23848,2015-12-23,Antofagasta,50472.556640625,484
23849,2015-12-23,Arica,13120.671875,78
23850,2015-12-23,Calama,14050.2587890625,85
23851,2015-12-23,Chillan,19757.97265625,230
23852,2015-12-23,Concepcion,153624.8251953125,1272
23853,2015-12-23,Copiapo,11135.595703125,98
23854,2015-12-23,Coquimbo,28307.072265625,125
23855,2015-12-23,Coyhaique,8220.95703125,90
23856,2015-12-23,Curico,12284.62890625,179
23857,2015-12-23,Iquique,16826.66015625,131
23858,2015-12-23,La Serena,42978.296875,309
23859,2015-12-23,Linares,5668.34912109375,74
23860,2015-12-23,Los Angeles,15612.552734375,88
23861,2015-12-23,Osorno,23976.623046875,122
23862,2015-12-23,Puerto Montt,20326.9443359375,161
23863,2015-12-23,Punta Arenas,10966.1533203125,56
23864,2015-12-23,Rancagua,17822.275390625,289
23865,2015-12-23,Santiago,594832.955078125,4013
23866,2015-12-23,Talca,21748.94140625,208
23867,2015-12-23,Temuco,43552.6396484375,450
23868,2015-12-23,Valdivia,12418.9169921875,94
23869,2015-12-23,Valparaiso-Vina del mar,58440.2109375,640
23870,2015-12-24,Antofagasta,45066.8603515625,71
23871,2015-12-24,Arica,16793.494140625,23
23872,2015-12-24,Calama,14929.9462890625,29
23873,2015-12-24,Chillan,17403.55859375,39
23874,2015-12-24,Concepcion,137517.63671875,265
23875,2015-12-24,Copiapo,11269.685546875,19
23876,2015-12-24,Coquimbo,29650.4375,25
23877,2015-12-24,Coyhaique,8274.1025390625,13
23878,2015-12-24,Curico,10590.875,31
23879,2015-12-24,Iquique,16310.427734375,56
23880,2015-12-24,La Serena,33667.017578125,57
23881,2015-12-24,Linares,8723.4892578125,31
23882,2015-12-24,Los Angeles,22169.689453125,31
23883,2015-12-24,Osorno,27829.28515625,44
23884,2015-12-24,Puerto Montt,22476.86328125,60
23885,2015-12-24,Punta Arenas,12783.857421875,26
23886,2015-12-24,Rancagua,17683.20703125,52
23887,2015-12-24,Santiago,505408.4482421875,700
23888,2015-12-24,Talca,18248.234375,60
23889,2015-12-24,Temuco,45835.92578125,90
23890,2015-12-24,Valdivia,12157.1845703125,26
23891,2015-12-24,Valparaiso-Vina del mar,48890.09375,90
23892,2015-12-26,Antofagasta,39267.9658203125,49
23893,2015-12-26,Arica,14439.9228515625,19
23894,2015-12-26,Calama,16403.74609375,22
23895,2015-12-26,Chillan,10504.767578125,39
23896,2015-12-26,Concepcion,98339.7373046875,267
23897,2015-12-26,Copiapo,8108.6708984375,28
23898,2015-12-26,Coquimbo,21714.421875,40
23899,2015-12-26,Coyhaique,6552.17919921875,16
23900,2015-12-26,Curico,25963.390625,27
23901,2015-12-26,Iquique,14904.8017578125,32
23902,2015-12-26,La Serena,28253.6591796875,46
23903,2015-12-26,Linares,8210.9873046875,21
23904,2015-12-26,Los Angeles,12501.1005859375,21
23905,2015-12-26,Osorno,23979.26953125,33
23906,2015-12-26,Puerto Montt,18219.04296875,41
23907,2015-12-26,Punta Arenas,8691.01953125,28
23908,2015-12-26,Rancagua,16096.2841796875,37
23909,2015-12-26,Santiago,467712.67529296875,748
23910,2015-12-26,Talca,15459.8505859375,21
23911,2015-12-26,Temuco,35094.07763671875,96
23912,2015-12-26,Valdivia,11255.9306640625,22
23913,2015-12-26,Valparaiso-Vina del mar,45051.6845703125,72
23914,2015-12-27,Antofagasta,29623.1103515625,53
23915,2015-12-27,Arica,13280.8271484375,37
23916,2015-12-27,Calama,8813.560546875,30
23917,2015-12-27,Chillan,9019.5361328125,41
23918,2015-12-27,Concepcion,97136.07373046875,436
23919,2015-12-27,Copiapo,6417.56982421875,31
23920,2015-12-27,Coquimbo,18610.697265625,74
23921,2015-12-27,Coyhaique,4808.23486328125,30
23922,2015-12-27,Curico,21101.115234375,25
23923,2015-12-27,Iquique,14621.9072265625,94
23924,2015-12-27,La Serena,24954.4052734375,89
23925,2015-12-27,Linares,5497.60302734375,26
23926,2015-12-27,Los Angeles,11210.9443359375,40
23927,2015-12-27,Osorno,20831.158203125,89
23928,2015-12-27,Puerto Montt,13625.55126953125,95
23929,2015-12-27,Punta Arenas,9425.650390625,48
23930,2015-12-27,Rancagua,15622.810546875,61
23931,2015-12-27,Santiago,427139.81103515625,955
23932,2015-12-27,Talca,12405.4267578125,13
23933,2015-12-27,Temuco,34157.0087890625,169
23934,2015-12-27,Valdivia,6274.1728515625,30
23935,2015-12-27,Valparaiso-Vina del mar,33136.958984375,116
23936,2015-12-28,Antofagasta,31694.98046875,53
23937,2015-12-28,Arica,12384.0791015625,18
23938,2015-12-28,Calama,10089.4384765625,17
23939,2015-12-28,Chillan,14393.7802734375,16
23940,2015-12-28,Concepcion,86573.92456054688,183
23941,2015-12-28,Copiapo,9381.283203125,13
23942,2015-12-28,Coquimbo,15463.662109375,21
23943,2015-12-28,Coyhaique,4636.06689453125,13
23944,2015-12-28,Curico,21941.240234375,36
23945,2015-12-28,Iquique,11943.4462890625,28
23946,2015-12-28,La Serena,24582.0048828125,36
23947,2015-12-28,Linares,5765.18701171875,20
23948,2015-12-28,Los Angeles,10375.9482421875,19
23949,2015-12-28,Osorno,18212.794921875,18
23950,2015-12-28,Puerto Montt,13743.50244140625,21
23951,2015-12-28,Punta Arenas,7535.3330078125,18
23952,2015-12-28,Rancagua,11140.8916015625,25
23953,2015-12-28,Santiago,387094.48828125,592
23954,2015-12-28,Talca,13830.291015625,15
23955,2015-12-28,Temuco,32583.330078125,78
23956,2015-12-28,Valdivia,9889.6572265625,8
23957,2015-12-28,Valparaiso-Vina del mar,36429.5869140625,68
23958,2015-12-29,Antofagasta,33108.9921875,76
23959,2015-12-29,Arica,13835.4375,84
23960,2015-12-29,Calama,10972.17578125,81
23961,2015-12-29,Chillan,11371.1279296875,37
23962,2015-12-29,Concepcion,112540.03857421875,608
23963,2015-12-29,Copiapo,9312.76171875,87
23964,2015-12-29,Coquimbo,18018.8125,119
23965,2015-12-29,Coyhaique,5706.2099609375,83
23966,2015-12-29,Curico,26573.974609375,35
23967,2015-12-29,Iquique,19672.908203125,142
23968,2015-12-29,La Serena,28291.0927734375,127
23969,2015-12-29,Linares,7295.552734375,91
23970,2015-12-29,Los Angeles,12666.9169921875,96
23971,2015-12-29,Osorno,20965.19140625,142
23972,2015-12-29,Puerto Montt,15066.57763671875,134
23973,2015-12-29,Punta Arenas,6927.93798828125,57
23974,2015-12-29,Rancagua,14003.46484375,32
23975,2015-12-29,Santiago,410274.81494140625,1190
23976,2015-12-29,Talca,14061.626953125,33
23977,2015-12-29,Temuco,30566.41162109375,249
23978,2015-12-29,Valdivia,9172.47265625,93
23979,2015-12-29,Valparaiso-Vina del mar,40357.52734375,252
23980,2015-12-30,Antofagasta,38001.126953125,488
23981,2015-12-30,Arica,16044.03515625,75
23982,2015-12-30,Calama,12798.6298828125,97
23983,2015-12-30,Chillan,19265.71875,221
23984,2015-12-30,Concepcion,123774.89990234375,1179
23985,2015-12-30,Copiapo,9057.8701171875,89
23986,2015-12-30,Coquimbo,25680.716796875,142
23987,2015-12-30,Coyhaique,5970.2021484375,119
23988,2015-12-30,Curico,35315.078125,193
23989,2015-12-30,Iquique,18716.630859375,143
23990,2015-12-30,La Serena,31814.2861328125,319
23991,2015-12-30,Linares,7951.8369140625,97
23992,2015-12-30,Los Angeles,13952.3525390625,102
23993,2015-12-30,Osorno,21449.775390625,126
23994,2015-12-30,Puerto Montt,15239.41943359375,172
23995,2015-12-30,Punta Arenas,8009.50390625,72
23996,2015-12-30,Rancagua,17586.990234375,250
23997,2015-12-30,Santiago,502593.8984375,3884
23998,2015-12-30,Talca,16982.158203125,205
23999,2015-12-30,Temuco,35830.5810546875,430
24000,2015-12-30,Valdivia,9538.994140625,76
24001,2015-12-30,Valparaiso-Vina del mar,44469.0341796875,589
24002,2015-12-31,Antofagasta,28675.34375,42
24003,2015-12-31,Arica,18435.875,19
24004,2015-12-31,Calama,12591.46875,15
24005,2015-12-31,Chillan,19569.337890625,40
24006,2015-12-31,Concepcion,137437.1318359375,228
24007,2015-12-31,Copiapo,8484.953125,21
24008,2015-12-31,Coquimbo,28772.37109375,17
24009,2015-12-31,Coyhaique,6075.716796875,19
24010,2015-12-31,Curico,34061.51953125,47
24011,2015-12-31,Iquique,22842.5,29
24012,2015-12-31,La Serena,32245.9326171875,49
24013,2015-12-31,Linares,11136.404296875,27
24014,2015-12-31,Los Angeles,19359.111328125,20
24015,2015-12-31,Osorno,23157.599609375,37
24016,2015-12-31,Puerto Montt,15214.00390625,34
24017,2015-12-31,Punta Arenas,10824.8505859375,23
24018,2015-12-31,Rancagua,19685.38671875,47
24019,2015-12-31,Santiago,411890.6435546875,698
24020,2015-12-31,Talca,13781.6513671875,23
24021,2015-12-31,Temuco,37446.177734375,88
24022,2015-12-31,Valdivia,9546.84375,12
24023,2015-12-31,Valparaiso-Vina del mar,43406.70703125,103
24024,2016-01-01,Antofagasta,19852.9228515625,0
24025,2016-01-01,Arica,9926.46142578125,0
24026,2016-01-01,Calama,9926.46142578125,0
24027,2016-01-01,Chillan,19852.9228515625,0
24028,2016-01-01,Concepcion,79411.69140625,0
24029,2016-01-01,Copiapo,9926.46142578125,0
24030,2016-01-01,Coquimbo,9926.46142578125,0
24031,2016-01-01,Coyhaique,9926.46142578125,0
24032,2016-01-01,Curico,9926.46142578125,159
24033,2016-01-01,Iquique,9926.46142578125,0
24034,2016-01-01,La Serena,19852.9228515625,0
24035,2016-01-01,Linares,9926.46142578125,0
24036,2016-01-01,Los Angeles,9926.46142578125,0
24037,2016-01-01,Osorno,9926.46142578125,0
24038,2016-01-01,Puerto Montt,19852.9228515625,0
24039,2016-01-01,Punta Arenas,9926.46142578125,0
24040,2016-01-01,Rancagua,9926.46142578125,0
24041,2016-01-01,Santiago,178676.3056640625,0
24042,2016-01-01,Talca,9926.46142578125,0
24043,2016-01-01,Temuco,29779.38427734375,0
24044,2016-01-01,Valdivia,9926.46142578125,0
24045,2016-01-01,Valparaiso-Vina del mar,29779.38427734375,0
24046,2016-01-02,Antofagasta,41753.22265625,50
24047,2016-01-02,Arica,12066.8720703125,18
24048,2016-01-02,Calama,16440.66796875,22
24049,2016-01-02,Chillan,9519.1962890625,29
24050,2016-01-02,Concepcion,89860.375,289
24051,2016-01-02,Copiapo,10115.38671875,23
24052,2016-01-02,Coquimbo,19259.0625,38
24053,2016-01-02,Coyhaique,7824.6640625,23
24054,2016-01-02,Curico,19655.150390625,22
24055,2016-01-02,Iquique,17463.78515625,35
24056,2016-01-02,La Serena,28355.8427734375,54
24057,2016-01-02,Linares,10606.396484375,25
24058,2016-01-02,Los Angeles,13257.3232421875,37
24059,2016-01-02,Osorno,30280.388671875,36
24060,2016-01-02,Puerto Montt,23766.1474609375,52
24061,2016-01-02,Punta Arenas,9028.072265625,25
24062,2016-01-02,Rancagua,14365.5224609375,31
24063,2016-01-02,Santiago,569720.3056640625,784
24064,2016-01-02,Talca,20638.126953125,54
24065,2016-01-02,Temuco,36364.46142578125,76
24066,2016-01-02,Valdivia,12219.6083984375,21
24067,2016-01-02,Valparaiso-Vina del mar,54116.84375,88
24068,2016-01-03,Antofagasta,43615.2705078125,83
24069,2016-01-03,Arica,17988.662109375,42
24070,2016-01-03,Calama,12827.0302734375,35
24071,2016-01-03,Chillan,12624.01953125,53
24072,2016-01-03,Concepcion,118664.48217773438,509
24073,2016-01-03,Copiapo,9975.310546875,43
24074,2016-01-03,Coquimbo,20234.9765625,90
24075,2016-01-03,Coyhaique,8077.0048828125,40
24076,2016-01-03,Curico,9011.890625,40
24077,2016-01-03,Iquique,16510.22265625,90
24078,2016-01-03,La Serena,31587.59765625,82
24079,2016-01-03,Linares,8370.4697265625,47
24080,2016-01-03,Los Angeles,13517.7822265625,51
24081,2016-01-03,Osorno,32740.994140625,75
24082,2016-01-03,Puerto Montt,20211.2978515625,91
24083,2016-01-03,Punta Arenas,11774.517578125,46
24084,2016-01-03,Rancagua,20319.322265625,53
24085,2016-01-03,Santiago,691473.6831054688,1073
24086,2016-01-03,Talca,18777.5,25
24087,2016-01-03,Temuco,45795.31640625,180
24088,2016-01-03,Valdivia,7735.18994140625,36
24089,2016-01-03,Valparaiso-Vina del mar,54903.17578125,152
24090,2016-01-04,Antofagasta,34128.015625,67
24091,2016-01-04,Arica,15259.232421875,17
24092,2016-01-04,Calama,12297.365234375,15
24093,2016-01-04,Chillan,8702.97265625,45
24094,2016-01-04,Concepcion,103690.02734375,228
24095,2016-01-04,Copiapo,11181.232421875,22
24096,2016-01-04,Coquimbo,14916.595703125,17
24097,2016-01-04,Coyhaique,6361.60205078125,17
24098,2016-01-04,Curico,8681.173828125,18
24099,2016-01-04,Iquique,14008.8154296875,49
24100,2016-01-04,La Serena,29425.46484375,56
24101,2016-01-04,Linares,6796.91015625,33
24102,2016-01-04,Los Angeles,12183.6171875,31
24103,2016-01-04,Osorno,20849.4296875,35
24104,2016-01-04,Puerto Montt,17280.60888671875,34
24105,2016-01-04,Punta Arenas,8711.5126953125,21
24106,2016-01-04,Rancagua,17361.41796875,28
24107,2016-01-04,Santiago,502443.75537109375,768
24108,2016-01-04,Talca,14777.6201171875,42
24109,2016-01-04,Temuco,33308.68994140625,98
24110,2016-01-04,Valdivia,9525.1875,9
24111,2016-01-04,Valparaiso-Vina del mar,54065.6337890625,91
24112,2016-01-05,Antofagasta,28771.1376953125,80
24113,2016-01-05,Arica,14230.810546875,88
24114,2016-01-05,Calama,9691.76171875,75
24115,2016-01-05,Chillan,7657.10302734375,42
24116,2016-01-05,Concepcion,101269.80517578125,661
24117,2016-01-05,Copiapo,9310.7548828125,94
24118,2016-01-05,Coquimbo,16568.08203125,156
24119,2016-01-05,Coyhaique,5665.84716796875,74
24120,2016-01-05,Curico,6518.81201171875,11
24121,2016-01-05,Iquique,16218.3857421875,136
24122,2016-01-05,La Serena,27314.6416015625,136
24123,2016-01-05,Linares,6233.02685546875,80
24124,2016-01-05,Los Angeles,12175.4228515625,86
24125,2016-01-05,Osorno,20233.45703125,137
24126,2016-01-05,Puerto Montt,16674.2470703125,129
24127,2016-01-05,Punta Arenas,7900.85009765625,51
24128,2016-01-05,Rancagua,12428.15625,44
24129,2016-01-05,Santiago,419896.291015625,1245
24130,2016-01-05,Talca,12059.337890625,37
24131,2016-01-05,Temuco,32056.48681640625,275
24132,2016-01-05,Valdivia,8718.59375,77
24133,2016-01-05,Valparaiso-Vina del mar,43727.4248046875,236
24134,2016-01-06,Antofagasta,28248.9306640625,501
24135,2016-01-06,Arica,11374.6552734375,87
24136,2016-01-06,Calama,7930.2373046875,91
24137,2016-01-06,Chillan,9398.287109375,221
24138,2016-01-06,Concepcion,93650.55615234375,1165
24139,2016-01-06,Copiapo,8001.884765625,89
24140,2016-01-06,Coquimbo,12000.326171875,125
24141,2016-01-06,Coyhaique,5344.4462890625,84
24142,2016-01-06,Curico,8925.8232421875,173
24143,2016-01-06,Iquique,10912.4228515625,114
24144,2016-01-06,La Serena,25059.40625,320
24145,2016-01-06,Linares,4657.0068359375,75
24146,2016-01-06,Los Angeles,9927.49609375,87
24147,2016-01-06,Osorno,17983.76171875,121
24148,2016-01-06,Puerto Montt,14504.7109375,186
24149,2016-01-06,Punta Arenas,6646.7431640625,66
24150,2016-01-06,Rancagua,13514.857421875,226
24151,2016-01-06,Santiago,442907.103515625,3943
24152,2016-01-06,Talca,14982.7529296875,196
24153,2016-01-06,Temuco,28223.34326171875,417
24154,2016-01-06,Valdivia,6503.73486328125,87
24155,2016-01-06,Valparaiso-Vina del mar,40987.16796875,585
24156,2016-01-07,Antofagasta,22329.44921875,61
24157,2016-01-07,Arica,10659.3779296875,18
24158,2016-01-07,Calama,8306.7841796875,14
24159,2016-01-07,Chillan,6149.18408203125,43
24160,2016-01-07,Concepcion,71605.97216796875,286
24161,2016-01-07,Copiapo,7723.7548828125,15
24162,2016-01-07,Coquimbo,11593.7734375,44
24163,2016-01-07,Coyhaique,4518.89599609375,16
24164,2016-01-07,Curico,5742.91796875,23
24165,2016-01-07,Iquique,11379.92578125,52
24166,2016-01-07,La Serena,18617.5458984375,65
24167,2016-01-07,Linares,4661.43017578125,25
24168,2016-01-07,Los Angeles,8778.66796875,38
24169,2016-01-07,Osorno,17645.36328125,56
24170,2016-01-07,Puerto Montt,14863.22509765625,41
24171,2016-01-07,Punta Arenas,6279.01416015625,55
24172,2016-01-07,Rancagua,10265.1376953125,30
24173,2016-01-07,Santiago,334674.9560546875,815
24174,2016-01-07,Talca,10731.4990234375,46
24175,2016-01-07,Temuco,24825.81787109375,118
24176,2016-01-07,Valdivia,7589.06591796875,27
24177,2016-01-07,Valparaiso-Vina del mar,34562.609375,110
24178,2016-01-08,Antofagasta,27633.5185546875,399
24179,2016-01-08,Arica,11632.6171875,64
24180,2016-01-08,Calama,8160.81298828125,70
24181,2016-01-08,Chillan,7914.2138671875,172
24182,2016-01-08,Concepcion,79636.177734375,853
24183,2016-01-08,Copiapo,6728.5830078125,64
24184,2016-01-08,Coquimbo,11165.54296875,82
24185,2016-01-08,Coyhaique,4026.928955078125,50
24186,2016-01-08,Curico,8860.78125,150
24187,2016-01-08,Iquique,9235.5390625,76
24188,2016-01-08,La Serena,20582.8310546875,249
24189,2016-01-08,Linares,5189.8681640625,34
24190,2016-01-08,Los Angeles,8773.859375,68
24191,2016-01-08,Osorno,16367.5654296875,81
24192,2016-01-08,Puerto Montt,12717.876953125,138
24193,2016-01-08,Punta Arenas,6993.51513671875,58
24194,2016-01-08,Rancagua,11455.6298828125,192
24195,2016-01-08,Santiago,378859.0302734375,3469
24196,2016-01-08,Talca,11118.3759765625,172
24197,2016-01-08,Temuco,24299.0,312
24198,2016-01-08,Valdivia,7106.13671875,61
24199,2016-01-08,Valparaiso-Vina del mar,35149.931640625,421
24200,2016-01-09,Antofagasta,35729.828125,77
24201,2016-01-09,Arica,11041.001953125,14
24202,2016-01-09,Calama,13157.822265625,19
24203,2016-01-09,Chillan,9415.1572265625,22
24204,2016-01-09,Concepcion,102601.90161132812,236
24205,2016-01-09,Copiapo,9960.43359375,34
24206,2016-01-09,Coquimbo,16335.966796875,24
24207,2016-01-09,Coyhaique,6091.15185546875,23
24208,2016-01-09,Curico,10407.1416015625,10
24209,2016-01-09,Iquique,12338.0390625,35
24210,2016-01-09,La Serena,27665.541015625,49
24211,2016-01-09,Linares,5791.6142578125,38
24212,2016-01-09,Los Angeles,10842.86328125,29
24213,2016-01-09,Osorno,20663.708984375,42
24214,2016-01-09,Puerto Montt,19427.416015625,44
24215,2016-01-09,Punta Arenas,7800.0009765625,25
24216,2016-01-09,Rancagua,16517.14453125,46
24217,2016-01-09,Santiago,540577.9873046875,753
24218,2016-01-09,Talca,18539.974609375,28
24219,2016-01-09,Temuco,30930.251953125,106
24220,2016-01-09,Valdivia,10774.572265625,22
24221,2016-01-09,Valparaiso-Vina del mar,52599.9326171875,117
24222,2016-01-10,Antofagasta,38229.03515625,68
24223,2016-01-10,Arica,13920.82421875,46
24224,2016-01-10,Calama,10264.25390625,39
24225,2016-01-10,Chillan,12894.951171875,25
24226,2016-01-10,Concepcion,111185.61962890625,457
24227,2016-01-10,Copiapo,7938.17578125,35
24228,2016-01-10,Coquimbo,17888.224609375,73
24229,2016-01-10,Coyhaique,6157.35107421875,36
24230,2016-01-10,Curico,7172.087890625,15
24231,2016-01-10,Iquique,14118.517578125,71
24232,2016-01-10,La Serena,26887.9853515625,73
24233,2016-01-10,Linares,5912.869140625,46
24234,2016-01-10,Los Angeles,13809.892578125,51
24235,2016-01-10,Osorno,27120.400390625,92
24236,2016-01-10,Puerto Montt,18592.8935546875,111
24237,2016-01-10,Punta Arenas,12054.318359375,54
24238,2016-01-10,Rancagua,20936.595703125,40
24239,2016-01-10,Santiago,610494.9790039062,998
24240,2016-01-10,Talca,18021.26953125,24
24241,2016-01-10,Temuco,40152.0859375,152
24242,2016-01-10,Valdivia,9839.0341796875,40
24243,2016-01-10,Valparaiso-Vina del mar,51102.4736328125,154
24244,2016-01-11,Antofagasta,24628.05810546875,67
24245,2016-01-11,Arica,11793.67578125,15
24246,2016-01-11,Calama,9895.52734375,17
24247,2016-01-11,Chillan,6529.4130859375,17
24248,2016-01-11,Concepcion,77032.2470703125,174
24249,2016-01-11,Copiapo,9269.8046875,11
24250,2016-01-11,Coquimbo,11936.58203125,39
24251,2016-01-11,Coyhaique,5254.3359375,13
24252,2016-01-11,Curico,6191.6552734375,14
24253,2016-01-11,Iquique,10301.3583984375,35
24254,2016-01-11,La Serena,23462.8349609375,40
24255,2016-01-11,Linares,5034.953125,28
24256,2016-01-11,Los Angeles,9294.9375,24
24257,2016-01-11,Osorno,18450.8515625,37
24258,2016-01-11,Puerto Montt,16828.216796875,32
24259,2016-01-11,Punta Arenas,7557.06689453125,16
24260,2016-01-11,Rancagua,13281.791015625,25
24261,2016-01-11,Santiago,355822.697265625,646
24262,2016-01-11,Talca,10844.25390625,36
24263,2016-01-11,Temuco,25588.7666015625,109
24264,2016-01-11,Valdivia,7843.39404296875,9
24265,2016-01-11,Valparaiso-Vina del mar,38652.826171875,63
24266,2016-01-12,Antofagasta,22900.62890625,63
24267,2016-01-12,Arica,11106.431640625,88
24268,2016-01-12,Calama,7654.83984375,84
24269,2016-01-12,Chillan,6695.828125,40
24270,2016-01-12,Concepcion,77657.49340820312,589
24271,2016-01-12,Copiapo,9432.228515625,92
24272,2016-01-12,Coquimbo,12059.1611328125,113
24273,2016-01-12,Coyhaique,4041.325927734375,97
24274,2016-01-12,Curico,4420.09521484375,12
24275,2016-01-12,Iquique,12732.0712890625,128
24276,2016-01-12,La Serena,21401.357421875,137
24277,2016-01-12,Linares,5186.89013671875,84
24278,2016-01-12,Los Angeles,11181.1015625,86
24279,2016-01-12,Osorno,16655.29296875,153
24280,2016-01-12,Puerto Montt,14638.42724609375,136
24281,2016-01-12,Punta Arenas,6432.705078125,43
24282,2016-01-12,Rancagua,12484.5146484375,34
24283,2016-01-12,Santiago,316932.79833984375,1135
24284,2016-01-12,Talca,9790.2763671875,43
24285,2016-01-12,Temuco,24212.7861328125,247
24286,2016-01-12,Valdivia,7170.255859375,76
24287,2016-01-12,Valparaiso-Vina del mar,32271.9501953125,203
24288,2016-01-13,Antofagasta,22415.98876953125,480
24289,2016-01-13,Arica,8656.6484375,84
24290,2016-01-13,Calama,6324.02783203125,76
24291,2016-01-13,Chillan,8687.095703125,209
24292,2016-01-13,Concepcion,84738.611328125,1155
24293,2016-01-13,Copiapo,7892.5927734375,80
24294,2016-01-13,Coquimbo,10069.5986328125,120
24295,2016-01-13,Coyhaique,3936.764892578125,82
24296,2016-01-13,Curico,7029.80078125,169
24297,2016-01-13,Iquique,10315.0546875,105
24298,2016-01-13,La Serena,19150.8251953125,293
24299,2016-01-13,Linares,3890.919921875,62
24300,2016-01-13,Los Angeles,7169.34619140625,92
24301,2016-01-13,Osorno,13354.2734375,123
24302,2016-01-13,Puerto Montt,12295.3251953125,163
24303,2016-01-13,Punta Arenas,4828.80517578125,59
24304,2016-01-13,Rancagua,13907.458984375,227
24305,2016-01-13,Santiago,340728.8898925781,3944
24306,2016-01-13,Talca,12284.7421875,203
24307,2016-01-13,Temuco,21918.78955078125,407
24308,2016-01-13,Valdivia,5831.873046875,88
24309,2016-01-13,Valparaiso-Vina del mar,34617.8828125,602
24310,2016-01-14,Antofagasta,20470.70361328125,100
24311,2016-01-14,Arica,8519.6572265625,20
24312,2016-01-14,Calama,6773.5849609375,22
24313,2016-01-14,Chillan,5087.31591796875,35
24314,2016-01-14,Concepcion,65669.25366210938,265
24315,2016-01-14,Copiapo,6687.86279296875,20
24316,2016-01-14,Coquimbo,9929.7392578125,44
24317,2016-01-14,Coyhaique,4154.10107421875,22
24318,2016-01-14,Curico,4666.06787109375,21
24319,2016-01-14,Iquique,9278.892578125,41
24320,2016-01-14,La Serena,17235.8701171875,60
24321,2016-01-14,Linares,3780.81298828125,42
24322,2016-01-14,Los Angeles,6855.5341796875,22
24323,2016-01-14,Osorno,14314.029296875,31
24324,2016-01-14,Puerto Montt,13610.2197265625,59
24325,2016-01-14,Punta Arenas,5454.9541015625,30
24326,2016-01-14,Rancagua,9210.126953125,31
24327,2016-01-14,Santiago,283711.82861328125,801
24328,2016-01-14,Talca,9142.53515625,43
24329,2016-01-14,Temuco,21334.00439453125,79
24330,2016-01-14,Valdivia,6282.60986328125,19
24331,2016-01-14,Valparaiso-Vina del mar,29802.91357421875,110
24332,2016-01-15,Antofagasta,23450.73486328125,434
24333,2016-01-15,Arica,10045.5556640625,77
24334,2016-01-15,Calama,7697.77490234375,71
24335,2016-01-15,Chillan,8032.6298828125,177
24336,2016-01-15,Concepcion,82735.22509765625,950
24337,2016-01-15,Copiapo,6593.5908203125,68
24338,2016-01-15,Coquimbo,9797.7109375,84
24339,2016-01-15,Coyhaique,3215.001953125,55
24340,2016-01-15,Curico,9677.275390625,159
24341,2016-01-15,Iquique,10712.912109375,85
24342,2016-01-15,La Serena,19552.408203125,245
24343,2016-01-15,Linares,4731.7548828125,54
24344,2016-01-15,Los Angeles,8375.775390625,79
24345,2016-01-15,Osorno,14590.546875,92
24346,2016-01-15,Puerto Montt,14016.97119140625,126
24347,2016-01-15,Punta Arenas,6252.3271484375,71
24348,2016-01-15,Rancagua,11114.2900390625,213
24349,2016-01-15,Santiago,347073.78271484375,3610
24350,2016-01-15,Talca,10331.9931640625,191
24351,2016-01-15,Temuco,22833.53271484375,350
